"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202230,2021-22,Influenza Hospital Admissions,1,HHS Region,7
202230,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,6.29
202230,2021-22,Average patients with influenza in ICU,1,HHS Region,0.86
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.13
202230,2021-22,Influenza Hospital Admissions,2,HHS Region,40
202230,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,38.86
202230,2021-22,Average patients with influenza in ICU,2,HHS Region,7.14
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.18
202230,2021-22,Influenza Hospital Admissions,3,HHS Region,56
202230,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,43.14
202230,2021-22,Average patients with influenza in ICU,3,HHS Region,4.43
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.26
202230,2021-22,Influenza Hospital Admissions,4,HHS Region,173
202230,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,133.43
202230,2021-22,Average patients with influenza in ICU,4,HHS Region,51.86
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202230,2021-22,Influenza Hospital Admissions,5,HHS Region,35
202230,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,499.14
202230,2021-22,Average patients with influenza in ICU,5,HHS Region,63.71
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.17
202230,2021-22,Influenza Hospital Admissions,6,HHS Region,73
202230,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,37.86
202230,2021-22,Average patients with influenza in ICU,6,HHS Region,7.57
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.13
202230,2021-22,Influenza Hospital Admissions,7,HHS Region,18
202230,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,20
202230,2021-22,Average patients with influenza in ICU,7,HHS Region,2
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202230,2021-22,Influenza Hospital Admissions,8,HHS Region,19
202230,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7.86
202230,2021-22,Average patients with influenza in ICU,8,HHS Region,0
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.13
202230,2021-22,Influenza Hospital Admissions,9,HHS Region,67
202230,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,51.86
202230,2021-22,Average patients with influenza in ICU,9,HHS Region,14.43
202230,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.1
202230,2021-22,Influenza Hospital Admissions,10,HHS Region,15
202230,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,12.57
202230,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202231,2021-22,Influenza Hospital Admissions,1,HHS Region,8
202231,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.29
202231,2021-22,Average patients with influenza in ICU,1,HHS Region,2
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202231,2021-22,Influenza Hospital Admissions,2,HHS Region,37
202238,2021-22,Influenza Hospital Admissions,6,HHS Region,164
202238,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,117.43
202238,2021-22,Average patients with influenza in ICU,6,HHS Region,19.86
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.09
202238,2021-22,Influenza Hospital Admissions,7,HHS Region,13
202238,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,15.29
202238,2021-22,Average patients with influenza in ICU,7,HHS Region,0.29
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.11
202238,2021-22,Influenza Hospital Admissions,8,HHS Region,13
202238,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7.86
202238,2021-22,Average patients with influenza in ICU,8,HHS Region,0.71
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.1
202238,2021-22,Influenza Hospital Admissions,9,HHS Region,53
202238,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,40
202238,2021-22,Average patients with influenza in ICU,9,HHS Region,5.57
202238,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.08
202238,2021-22,Influenza Hospital Admissions,10,HHS Region,12
202238,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,7.57
202238,2021-22,Average patients with influenza in ICU,10,HHS Region,0.29
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202239,2021-22,Influenza Hospital Admissions,1,HHS Region,8
202239,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,7.43
202239,2021-22,Average patients with influenza in ICU,1,HHS Region,2.14
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.29
202239,2021-22,Influenza Hospital Admissions,2,HHS Region,93
202239,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,70.29
202239,2021-22,Average patients with influenza in ICU,2,HHS Region,6.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.26
202239,2021-22,Influenza Hospital Admissions,3,HHS Region,81
202239,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,45.43
202239,2021-22,Average patients with influenza in ICU,3,HHS Region,2.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.39
202239,2021-22,Influenza Hospital Admissions,4,HHS Region,262
202239,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,196.43
202239,2021-22,Average patients with influenza in ICU,4,HHS Region,48.86
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.13
202239,2021-22,Influenza Hospital Admissions,5,HHS Region,70
202239,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,524.86
202239,2021-22,Average patients with influenza in ICU,5,HHS Region,71
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.44
202239,2021-22,Influenza Hospital Admissions,6,HHS Region,188
202239,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,114.43
202239,2021-22,Average patients with influenza in ICU,6,HHS Region,19
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.28
202239,2021-22,Influenza Hospital Admissions,7,HHS Region,40
202239,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,34
202239,2021-22,Average patients with influenza in ICU,7,HHS Region,0.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.12
202239,2021-22,Influenza Hospital Admissions,8,HHS Region,15
202239,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,7
202239,2021-22,Average patients with influenza in ICU,8,HHS Region,0.43
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202239,2021-22,Influenza Hospital Admissions,9,HHS Region,96
202239,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,52.14
202239,2021-22,Average patients with influenza in ICU,9,HHS Region,8.57
202239,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.12
202239,2021-22,Influenza Hospital Admissions,10,HHS Region,17
202239,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,10.57
202239,2021-22,Average patients with influenza in ICU,10,HHS Region,0.29
202146,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,3
202206,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.26
202213,2021-22,Influenza Hospital Admissions,8,HHS Region,186
202222,2021-22,Influenza Hospital Admissions,5,HHS Region,191
202231,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,41.57
202231,2021-22,Average patients with influenza in ICU,2,HHS Region,7.86
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.14
202231,2021-22,Influenza Hospital Admissions,3,HHS Region,42
202231,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,33.14
202231,2021-22,Average patients with influenza in ICU,3,HHS Region,4.57
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.22
202231,2021-22,Influenza Hospital Admissions,4,HHS Region,147
202231,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,119
202231,2021-22,Average patients with influenza in ICU,4,HHS Region,47.14
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202231,2021-22,Influenza Hospital Admissions,5,HHS Region,36
202231,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,503.86
202231,2021-22,Average patients with influenza in ICU,5,HHS Region,64.71
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.21
202231,2021-22,Influenza Hospital Admissions,6,HHS Region,91
202231,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,45.29
202231,2021-22,Average patients with influenza in ICU,6,HHS Region,11.29
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.21
202231,2021-22,Influenza Hospital Admissions,7,HHS Region,29
202231,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,19.86
202231,2021-22,Average patients with influenza in ICU,7,HHS Region,2.71
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.15
202231,2021-22,Influenza Hospital Admissions,8,HHS Region,18
202231,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.43
202231,2021-22,Average patients with influenza in ICU,8,HHS Region,0
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202231,2021-22,Influenza Hospital Admissions,9,HHS Region,48
202231,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,45.29
202231,2021-22,Average patients with influenza in ICU,9,HHS Region,6.86
202231,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.14
202231,2021-22,Influenza Hospital Admissions,10,HHS Region,20
202231,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,13.43
202231,2021-22,Average patients with influenza in ICU,10,HHS Region,2.29
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202232,2021-22,Influenza Hospital Admissions,1,HHS Region,6
202232,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,5.57
202232,2021-22,Average patients with influenza in ICU,1,HHS Region,2.29
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202232,2021-22,Influenza Hospital Admissions,2,HHS Region,43
202232,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,41
202232,2021-22,Average patients with influenza in ICU,2,HHS Region,6.86
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.19
202232,2021-22,Influenza Hospital Admissions,3,HHS Region,60
202232,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,38.43
202232,2021-22,Average patients with influenza in ICU,3,HHS Region,6.14
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.21
202232,2021-22,Influenza Hospital Admissions,4,HHS Region,141
202232,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,107
202232,2021-22,Average patients with influenza in ICU,4,HHS Region,44.14
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202232,2021-22,Influenza Hospital Admissions,5,HHS Region,25
202232,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,509.29
202232,2021-22,Average patients with influenza in ICU,5,HHS Region,65.43
202232,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.23
202232,2021-22,Influenza Hospital Admissions,6,HHS Region,97
202232,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,47.43
202222,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,600.71
202222,2021-22,Average patients with influenza in ICU,5,HHS Region,75.86
202222,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.47
202222,2021-22,Influenza Hospital Admissions,6,HHS Region,200
202222,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,126.14
202222,2021-22,Average patients with influenza in ICU,6,HHS Region,24
202222,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.3
202222,2021-22,Influenza Hospital Admissions,7,HHS Region,42
202222,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,32.71
202222,2021-22,Average patients with influenza in ICU,7,HHS Region,3.71
202222,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.93
202222,2021-22,Influenza Hospital Admissions,8,HHS Region,114
202222,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,58.86
202222,2021-22,Average patients with influenza in ICU,8,HHS Region,6.14
202222,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,1.34
202222,2021-22,Influenza Hospital Admissions,9,HHS Region,685
202222,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,372.57
202222,2021-22,Average patients with influenza in ICU,9,HHS Region,40.86
202222,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.73
202222,2021-22,Influenza Hospital Admissions,10,HHS Region,105
202222,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,73.57
202222,2021-22,Average patients with influenza in ICU,10,HHS Region,7
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.68
202223,2021-22,Influenza Hospital Admissions,1,HHS Region,101
202223,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,61.29
202223,2021-22,Average patients with influenza in ICU,1,HHS Region,5.71
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.5
202223,2021-22,Influenza Hospital Admissions,2,HHS Region,157
202223,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,124
202223,2021-22,Average patients with influenza in ICU,2,HHS Region,19.43
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.41
202223,2021-22,Influenza Hospital Admissions,3,HHS Region,126
202223,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,89.71
202223,2021-22,Average patients with influenza in ICU,3,HHS Region,14.43
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.08
202223,2021-22,Influenza Hospital Admissions,4,HHS Region,722
202223,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,403.29
202223,2021-22,Average patients with influenza in ICU,4,HHS Region,69.14
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.18
202223,2021-22,Influenza Hospital Admissions,5,HHS Region,93
202223,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,545.71
202223,2021-22,Average patients with influenza in ICU,5,HHS Region,72.86
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.4
202223,2021-22,Influenza Hospital Admissions,6,HHS Region,171
202223,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,115.57
202223,2021-22,Average patients with influenza in ICU,6,HHS Region,24.29
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.26
202223,2021-22,Influenza Hospital Admissions,7,HHS Region,37
202223,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,28.71
202223,2021-22,Average patients with influenza in ICU,7,HHS Region,5
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.51
202223,2021-22,Influenza Hospital Admissions,8,HHS Region,62
202223,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,47.29
202223,2021-22,Average patients with influenza in ICU,8,HHS Region,3.71
202223,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,1.06
202146,2021-22,Average patients with influenza in ICU,1,HHS Region,0.29
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.17
202146,2021-22,Influenza Hospital Admissions,2,HHS Region,53
202146,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,93.71
202146,2021-22,Average patients with influenza in ICU,2,HHS Region,7.43
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.13
202146,2021-22,Influenza Hospital Admissions,3,HHS Region,41
202146,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,47.43
202146,2021-22,Average patients with influenza in ICU,3,HHS Region,9.86
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202146,2021-22,Influenza Hospital Admissions,4,HHS Region,106
202146,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,71.29
202146,2021-22,Average patients with influenza in ICU,4,HHS Region,24.57
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.08
202146,2021-22,Influenza Hospital Admissions,5,HHS Region,43
202146,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,28.86
202146,2021-22,Average patients with influenza in ICU,5,HHS Region,7.43
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.1
202146,2021-22,Influenza Hospital Admissions,6,HHS Region,42
202146,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,33.86
202146,2021-22,Average patients with influenza in ICU,6,HHS Region,6.14
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.06
202146,2021-22,Influenza Hospital Admissions,7,HHS Region,8
202146,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,8
202146,2021-22,Average patients with influenza in ICU,7,HHS Region,2.86
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202146,2021-22,Influenza Hospital Admissions,8,HHS Region,9
202146,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6
202146,2021-22,Average patients with influenza in ICU,8,HHS Region,0.29
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.06
202146,2021-22,Influenza Hospital Admissions,9,HHS Region,30
202146,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,28.14
202146,2021-22,Average patients with influenza in ICU,9,HHS Region,2
202146,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202146,2021-22,Influenza Hospital Admissions,10,HHS Region,4
202146,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.71
202146,2021-22,Average patients with influenza in ICU,10,HHS Region,1
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202147,2021-22,Influenza Hospital Admissions,1,HHS Region,7
202147,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,6.43
202147,2021-22,Average patients with influenza in ICU,1,HHS Region,0.86
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.24
202147,2021-22,Influenza Hospital Admissions,2,HHS Region,76
202147,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,111.14
202147,2021-22,Average patients with influenza in ICU,2,HHS Region,8.29
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.17
202147,2021-22,Influenza Hospital Admissions,3,HHS Region,52
202147,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,46.57
202147,2021-22,Average patients with influenza in ICU,3,HHS Region,13.14
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202147,2021-22,Influenza Hospital Admissions,4,HHS Region,133
202147,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,91.14
202147,2021-22,Average patients with influenza in ICU,4,HHS Region,24
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.14
202147,2021-22,Influenza Hospital Admissions,5,HHS Region,72
202147,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,48.71
202147,2021-22,Average patients with influenza in ICU,5,HHS Region,7.86
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.08
202147,2021-22,Influenza Hospital Admissions,6,HHS Region,35
202147,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,33.86
202213,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,107.14
202213,2021-22,Average patients with influenza in ICU,8,HHS Region,10.43
202213,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.45
202213,2021-22,Influenza Hospital Admissions,9,HHS Region,229
202213,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,120.57
202213,2021-22,Average patients with influenza in ICU,9,HHS Region,16
202213,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.34
202213,2021-22,Influenza Hospital Admissions,10,HHS Region,49
202213,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,42.14
202213,2021-22,Average patients with influenza in ICU,10,HHS Region,1.71
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.47
202214,2021-22,Influenza Hospital Admissions,1,HHS Region,218
202214,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,116
202214,2021-22,Average patients with influenza in ICU,1,HHS Region,10.86
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.13
202214,2021-22,Influenza Hospital Admissions,2,HHS Region,358
202214,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,211.29
202214,2021-22,Average patients with influenza in ICU,2,HHS Region,22.43
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.02
202214,2021-22,Influenza Hospital Admissions,3,HHS Region,314
202214,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,181.43
202214,2021-22,Average patients with influenza in ICU,3,HHS Region,24.71
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.49
202214,2021-22,Influenza Hospital Admissions,4,HHS Region,327
202214,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,239.29
202214,2021-22,Average patients with influenza in ICU,4,HHS Region,48.14
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.13
202214,2021-22,Influenza Hospital Admissions,5,HHS Region,592
202214,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,612.86
202214,2021-22,Average patients with influenza in ICU,5,HHS Region,77.43
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.36
202214,2021-22,Influenza Hospital Admissions,6,HHS Region,583
202214,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,281.57
202214,2021-22,Average patients with influenza in ICU,6,HHS Region,47.14
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.2
202214,2021-22,Influenza Hospital Admissions,7,HHS Region,169
202214,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,105
202214,2021-22,Average patients with influenza in ICU,7,HHS Region,13
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,1.31
202214,2021-22,Influenza Hospital Admissions,8,HHS Region,161
202214,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,96.43
202214,2021-22,Average patients with influenza in ICU,8,HHS Region,9.57
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.59
202214,2021-22,Influenza Hospital Admissions,9,HHS Region,303
202214,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,134.71
202214,2021-22,Average patients with influenza in ICU,9,HHS Region,13.57
202214,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.4
202214,2021-22,Influenza Hospital Admissions,10,HHS Region,58
202214,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,38.43
202214,2021-22,Average patients with influenza in ICU,10,HHS Region,3.57
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202140,2021-22,Influenza Hospital Admissions,1,HHS Region,0
202140,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.57
202140,2021-22,Average patients with influenza in ICU,1,HHS Region,0
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.13
202140,2021-22,Influenza Hospital Admissions,2,HHS Region,40
202140,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,84.86
202140,2021-22,Average patients with influenza in ICU,2,HHS Region,7
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202140,2021-22,Influenza Hospital Admissions,3,HHS Region,32
202140,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,38.71
202140,2021-22,Average patients with influenza in ICU,3,HHS Region,10.86
202140,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.11
202147,2021-22,Average patients with influenza in ICU,6,HHS Region,6
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202147,2021-22,Influenza Hospital Admissions,7,HHS Region,15
202147,2021-22,Influenza Hospitalization (Avg 7 Day),7,HHS Region,6.71
202147,2021-22,Average patients with influenza in ICU,7,HHS Region,1.71
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.08
202147,2021-22,Influenza Hospital Admissions,8,HHS Region,10
202147,2021-22,Influenza Hospitalization (Avg 7 Day),8,HHS Region,10.57
202147,2021-22,Average patients with influenza in ICU,8,HHS Region,0
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.09
202147,2021-22,Influenza Hospital Admissions,9,HHS Region,44
202147,2021-22,Influenza Hospitalization (Avg 7 Day),9,HHS Region,34.71
202147,2021-22,Average patients with influenza in ICU,9,HHS Region,3.43
202147,2021-22,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.06
202147,2021-22,Influenza Hospital Admissions,10,HHS Region,8
202147,2021-22,Influenza Hospitalization (Avg 7 Day),10,HHS Region,2.86
202147,2021-22,Average patients with influenza in ICU,10,HHS Region,0.14
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.22
202148,2021-22,Influenza Hospital Admissions,1,HHS Region,33
202148,2021-22,Influenza Hospitalization (Avg 7 Day),1,HHS Region,14.71
202148,2021-22,Average patients with influenza in ICU,1,HHS Region,1.43
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.3
202148,2021-22,Influenza Hospital Admissions,2,HHS Region,96
202148,2021-22,Influenza Hospitalization (Avg 7 Day),2,HHS Region,117.14
202148,2021-22,Average patients with influenza in ICU,2,HHS Region,15.14
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.32
202148,2021-22,Influenza Hospital Admissions,3,HHS Region,99
202148,2021-22,Influenza Hospitalization (Avg 7 Day),3,HHS Region,71.71
202148,2021-22,Average patients with influenza in ICU,3,HHS Region,16.71
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.29
202148,2021-22,Influenza Hospital Admissions,4,HHS Region,192
202148,2021-22,Influenza Hospitalization (Avg 7 Day),4,HHS Region,124.86
202148,2021-22,Average patients with influenza in ICU,4,HHS Region,24
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.27
202148,2021-22,Influenza Hospital Admissions,5,HHS Region,142
202148,2021-22,Influenza Hospitalization (Avg 7 Day),5,HHS Region,89.14
202148,2021-22,Average patients with influenza in ICU,5,HHS Region,10.29
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.19
202148,2021-22,Influenza Hospital Admissions,6,HHS Region,83
202148,2021-22,Influenza Hospitalization (Avg 7 Day),6,HHS Region,50.86
202148,2021-22,Average patients with influenza in ICU,6,HHS Region,7.71
202148,2021-22,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.33
