"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202109,2020-21,Influenza Hospital Admissions,5,HHS Region,39
202109,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,18.14
202109,2020-21,Average patients with influenza in ICU,5,HHS Region,4.14
202109,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.2
202109,2020-21,Influenza Hospital Admissions,6,HHS Region,86
202109,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,75.71
202109,2020-21,Average patients with influenza in ICU,6,HHS Region,22
202109,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.06
202109,2020-21,Influenza Hospital Admissions,7,HHS Region,9
202109,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,5.14
202112,2020-21,Average patients with influenza in ICU,7,HHS Region,1.29
202112,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202112,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202112,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1
202112,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202112,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.04
202112,2020-21,Influenza Hospital Admissions,9,HHS Region,20
202112,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,35.14
202112,2020-21,Average patients with influenza in ICU,9,HHS Region,2.86
202112,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202112,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202112,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.57
202112,2020-21,Average patients with influenza in ICU,10,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202113,2020-21,Influenza Hospital Admissions,1,HHS Region,4
202113,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.57
202113,2020-21,Average patients with influenza in ICU,1,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202113,2020-21,Influenza Hospital Admissions,2,HHS Region,39
202113,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,61.14
202113,2020-21,Average patients with influenza in ICU,2,HHS Region,3.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202113,2020-21,Influenza Hospital Admissions,3,HHS Region,27
202113,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,30.43
202113,2020-21,Average patients with influenza in ICU,3,HHS Region,7.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.17
202113,2020-21,Influenza Hospital Admissions,4,HHS Region,111
202113,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,94.43
202113,2020-21,Average patients with influenza in ICU,4,HHS Region,23.71
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions,5,HHS Region,71
202113,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,14.57
202113,2020-21,Average patients with influenza in ICU,5,HHS Region,2.86
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.14
202113,2020-21,Influenza Hospital Admissions,6,HHS Region,61
202113,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,46.57
202113,2020-21,Average patients with influenza in ICU,6,HHS Region,13
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.07
202113,2020-21,Influenza Hospital Admissions,7,HHS Region,10
202113,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,5.43
202113,2020-21,Average patients with influenza in ICU,7,HHS Region,0.29
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0
202113,2020-21,Influenza Hospital Admissions,8,HHS Region,0
202113,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.29
202113,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202113,2020-21,Influenza Hospital Admissions,9,HHS Region,13
202113,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,22.43
202113,2020-21,Average patients with influenza in ICU,9,HHS Region,2
202113,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202113,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202113,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.71
202113,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.03
202114,2020-21,Influenza Hospital Admissions,1,HHS Region,5
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,1,HHS Region,2
202043,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,0.29
202043,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.03
202043,2020-21,Influenza Hospital Admissions,2,HHS Region,8
202043,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,7.14
202043,2020-21,Average patients with influenza in ICU,2,HHS Region,1.57
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.02
202043,2020-21,Influenza Hospital Admissions,3,HHS Region,5
202043,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,7.57
202043,2020-21,Average patients with influenza in ICU,3,HHS Region,2.14
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.11
202043,2020-21,Influenza Hospital Admissions,4,HHS Region,72
202043,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,43.29
202043,2020-21,Average patients with influenza in ICU,4,HHS Region,7.43
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202043,2020-21,Influenza Hospital Admissions,5,HHS Region,10
202043,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,4.43
202043,2020-21,Average patients with influenza in ICU,5,HHS Region,2.14
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.14
202043,2020-21,Influenza Hospital Admissions,6,HHS Region,61
202043,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,39.43
202043,2020-21,Average patients with influenza in ICU,6,HHS Region,10.86
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.11
202043,2020-21,Influenza Hospital Admissions,7,HHS Region,15
202043,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,6.86
202043,2020-21,Average patients with influenza in ICU,7,HHS Region,2.29
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,8,HHS Region,1
202043,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1
202043,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202043,2020-21,Influenza Hospital Admissions,9,HHS Region,17
202043,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,32.86
202043,2020-21,Average patients with influenza in ICU,9,HHS Region,6.43
202043,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202043,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202043,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,4.29
202043,2020-21,Average patients with influenza in ICU,10,HHS Region,0.71
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.04
202044,2020-21,Influenza Hospital Admissions,1,HHS Region,6
202044,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.29
202044,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.09
202044,2020-21,Influenza Hospital Admissions,2,HHS Region,27
202044,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,24
202044,2020-21,Average patients with influenza in ICU,2,HHS Region,6.29
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202044,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202044,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,17.43
202044,2020-21,Average patients with influenza in ICU,3,HHS Region,2
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.14
202044,2020-21,Influenza Hospital Admissions,4,HHS Region,94
202044,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,61.29
202109,2020-21,Average patients with influenza in ICU,7,HHS Region,1.43
202109,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.07
202109,2020-21,Influenza Hospital Admissions,8,HHS Region,8
202114,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.71
202125,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202125,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.29
202125,2020-21,Average patients with influenza in ICU,10,HHS Region,0.14
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202126,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202126,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.71
202126,2020-21,Average patients with influenza in ICU,1,HHS Region,0.14
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.07
202126,2020-21,Influenza Hospital Admissions,2,HHS Region,22
202126,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,76.57
202126,2020-21,Average patients with influenza in ICU,2,HHS Region,4.57
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.08
202126,2020-21,Influenza Hospital Admissions,3,HHS Region,25
202126,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,24.29
202126,2020-21,Average patients with influenza in ICU,3,HHS Region,3.57
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.08
202126,2020-21,Influenza Hospital Admissions,4,HHS Region,56
202126,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,44.14
202126,2020-21,Average patients with influenza in ICU,4,HHS Region,8.71
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202126,2020-21,Influenza Hospital Admissions,5,HHS Region,8
202126,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,8.57
202126,2020-21,Average patients with influenza in ICU,5,HHS Region,1.71
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.16
202126,2020-21,Influenza Hospital Admissions,6,HHS Region,69
202126,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,25
202126,2020-21,Average patients with influenza in ICU,6,HHS Region,4.71
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.02
202126,2020-21,Influenza Hospital Admissions,7,HHS Region,3
202126,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.14
202126,2020-21,Average patients with influenza in ICU,7,HHS Region,1
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.04
202126,2020-21,Influenza Hospital Admissions,8,HHS Region,5
202126,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,3.71
202126,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.02
202126,2020-21,Influenza Hospital Admissions,9,HHS Region,9
202126,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,14.57
202126,2020-21,Average patients with influenza in ICU,9,HHS Region,0.29
202126,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202126,2020-21,Influenza Hospital Admissions,10,HHS Region,1
202126,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0
202126,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202127,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202127,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1.14
202127,2020-21,Average patients with influenza in ICU,1,HHS Region,0
202127,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.1
202127,2020-21,Influenza Hospital Admissions,2,HHS Region,30
202127,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,81.57
202127,2020-21,Average patients with influenza in ICU,2,HHS Region,5.43
202114,2020-21,Average patients with influenza in ICU,1,HHS Region,0.29
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.17
202114,2020-21,Influenza Hospital Admissions,2,HHS Region,53
202114,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,68.71
202114,2020-21,Average patients with influenza in ICU,2,HHS Region,5.14
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.11
202114,2020-21,Influenza Hospital Admissions,3,HHS Region,34
202114,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,27.57
202114,2020-21,Average patients with influenza in ICU,3,HHS Region,7.86
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.13
202114,2020-21,Influenza Hospital Admissions,4,HHS Region,86
202114,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,65
202114,2020-21,Average patients with influenza in ICU,4,HHS Region,13.14
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.05
202114,2020-21,Influenza Hospital Admissions,5,HHS Region,24
202114,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,15.43
202114,2020-21,Average patients with influenza in ICU,5,HHS Region,3.29
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.15
202114,2020-21,Influenza Hospital Admissions,6,HHS Region,62
202114,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,45.57
202114,2020-21,Average patients with influenza in ICU,6,HHS Region,12.43
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202114,2020-21,Influenza Hospital Admissions,7,HHS Region,11
202114,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,3.71
202114,2020-21,Average patients with influenza in ICU,7,HHS Region,2.71
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202114,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202114,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,0.29
202114,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.03
202114,2020-21,Influenza Hospital Admissions,9,HHS Region,13
202114,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,23.57
202114,2020-21,Average patients with influenza in ICU,9,HHS Region,1.57
202114,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.01
202114,2020-21,Influenza Hospital Admissions,10,HHS Region,2
202114,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.43
202114,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.01
202115,2020-21,Influenza Hospital Admissions,1,HHS Region,1
202115,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.71
202115,2020-21,Average patients with influenza in ICU,1,HHS Region,1
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202115,2020-21,Influenza Hospital Admissions,2,HHS Region,43
202115,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,65.43
202115,2020-21,Average patients with influenza in ICU,2,HHS Region,5.71
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202115,2020-21,Influenza Hospital Admissions,3,HHS Region,31
202115,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,28.57
202115,2020-21,Average patients with influenza in ICU,3,HHS Region,5
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.17
202115,2020-21,Influenza Hospital Admissions,4,HHS Region,112
202115,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,74.57
202115,2020-21,Average patients with influenza in ICU,4,HHS Region,12.71
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202115,2020-21,Influenza Hospital Admissions,5,HHS Region,39
202115,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,14.57
202115,2020-21,Average patients with influenza in ICU,5,HHS Region,3.57
202115,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.12
202115,2020-21,Influenza Hospital Admissions,6,HHS Region,50
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202120,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202120,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.57
202120,2020-21,Average patients with influenza in ICU,1,HHS Region,0.57
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.14
202120,2020-21,Influenza Hospital Admissions,2,HHS Region,44
202120,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,80.57
202120,2020-21,Average patients with influenza in ICU,2,HHS Region,4.86
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.09
202120,2020-21,Influenza Hospital Admissions,3,HHS Region,28
202120,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,18.57
202120,2020-21,Average patients with influenza in ICU,3,HHS Region,2
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.15
202120,2020-21,Influenza Hospital Admissions,4,HHS Region,103
202120,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,71.71
202120,2020-21,Average patients with influenza in ICU,4,HHS Region,13.86
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202120,2020-21,Influenza Hospital Admissions,5,HHS Region,8
202120,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,9
202120,2020-21,Average patients with influenza in ICU,5,HHS Region,1.43
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.1
202120,2020-21,Influenza Hospital Admissions,6,HHS Region,42
202120,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,30.71
202120,2020-21,Average patients with influenza in ICU,6,HHS Region,12.14
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.06
202120,2020-21,Influenza Hospital Admissions,7,HHS Region,8
202120,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,2.71
202120,2020-21,Average patients with influenza in ICU,7,HHS Region,0.29
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.03
202120,2020-21,Influenza Hospital Admissions,8,HHS Region,4
202120,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.57
202120,2020-21,Average patients with influenza in ICU,8,HHS Region,0
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.04
202120,2020-21,Influenza Hospital Admissions,9,HHS Region,18
202120,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,18.29
202120,2020-21,Average patients with influenza in ICU,9,HHS Region,0.57
202120,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.02
202120,2020-21,Influenza Hospital Admissions,10,HHS Region,3
202120,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0.71
202120,2020-21,Average patients with influenza in ICU,10,HHS Region,0.14
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0
202121,2020-21,Influenza Hospital Admissions,1,HHS Region,0
202121,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.29
202121,2020-21,Average patients with influenza in ICU,1,HHS Region,1.29
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.08
202121,2020-21,Influenza Hospital Admissions,2,HHS Region,25
202121,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,80.29
202121,2020-21,Average patients with influenza in ICU,2,HHS Region,4.86
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.1
202121,2020-21,Influenza Hospital Admissions,3,HHS Region,30
202121,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,15.71
202121,2020-21,Average patients with influenza in ICU,3,HHS Region,0.14
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.11
202121,2020-21,Influenza Hospital Admissions,4,HHS Region,75
202121,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,57
202121,2020-21,Average patients with influenza in ICU,4,HHS Region,10.14
202121,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.02
202044,2020-21,Average patients with influenza in ICU,4,HHS Region,12.86
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.56
202052,2020-21,Influenza Hospital Admissions,6,HHS Region,238
202052,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,242.14
202052,2020-21,Average patients with influenza in ICU,6,HHS Region,23.71
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.09
202052,2020-21,Influenza Hospital Admissions,7,HHS Region,13
202052,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,19
202052,2020-21,Average patients with influenza in ICU,7,HHS Region,7
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.06
202052,2020-21,Influenza Hospital Admissions,8,HHS Region,7
202052,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,6.43
202052,2020-21,Average patients with influenza in ICU,8,HHS Region,2.29
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.16
202052,2020-21,Influenza Hospital Admissions,9,HHS Region,80
202052,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,198.86
202052,2020-21,Average patients with influenza in ICU,9,HHS Region,28.86
202052,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.03
202052,2020-21,Influenza Hospital Admissions,10,HHS Region,5
202052,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,1.57
202052,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.06
202053,2020-21,Influenza Hospital Admissions,1,HHS Region,9
202053,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,9.71
202053,2020-21,Average patients with influenza in ICU,1,HHS Region,4.86
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.12
202053,2020-21,Influenza Hospital Admissions,2,HHS Region,37
202053,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,41.29
202053,2020-21,Average patients with influenza in ICU,2,HHS Region,6
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.19
202053,2020-21,Influenza Hospital Admissions,3,HHS Region,59
202053,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,38.29
202053,2020-21,Average patients with influenza in ICU,3,HHS Region,11.43
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.2
202053,2020-21,Influenza Hospital Admissions,4,HHS Region,134
202053,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,136.43
202053,2020-21,Average patients with influenza in ICU,4,HHS Region,27.71
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.07
202053,2020-21,Influenza Hospital Admissions,5,HHS Region,38
202053,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,30.57
202053,2020-21,Average patients with influenza in ICU,5,HHS Region,6.43
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.59
202053,2020-21,Influenza Hospital Admissions,6,HHS Region,250
202053,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,235.86
202053,2020-21,Average patients with influenza in ICU,6,HHS Region,26.43
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.1
202053,2020-21,Influenza Hospital Admissions,7,HHS Region,14
202053,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,16.29
202053,2020-21,Average patients with influenza in ICU,7,HHS Region,6.71
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.01
202053,2020-21,Influenza Hospital Admissions,8,HHS Region,1
202053,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,5.57
202053,2020-21,Average patients with influenza in ICU,8,HHS Region,1.43
202053,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.21
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.04
202044,2020-21,Influenza Hospital Admissions,5,HHS Region,19
202044,2020-21,Influenza Hospitalization (Avg 7 Day),5,HHS Region,12.71
202044,2020-21,Average patients with influenza in ICU,5,HHS Region,3.57
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.29
202044,2020-21,Influenza Hospital Admissions,6,HHS Region,125
202044,2020-21,Influenza Hospitalization (Avg 7 Day),6,HHS Region,59.86
202044,2020-21,Average patients with influenza in ICU,6,HHS Region,14.57
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.08
202044,2020-21,Influenza Hospital Admissions,7,HHS Region,12
202044,2020-21,Influenza Hospitalization (Avg 7 Day),7,HHS Region,6.43
202044,2020-21,Average patients with influenza in ICU,7,HHS Region,2.14
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.02
202044,2020-21,Influenza Hospital Admissions,8,HHS Region,3
202044,2020-21,Influenza Hospitalization (Avg 7 Day),8,HHS Region,1.71
202044,2020-21,Average patients with influenza in ICU,8,HHS Region,0.14
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202044,2020-21,Influenza Hospital Admissions,9,HHS Region,86
202044,2020-21,Influenza Hospitalization (Avg 7 Day),9,HHS Region,79.71
202044,2020-21,Average patients with influenza in ICU,9,HHS Region,8.43
202044,2020-21,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0
202044,2020-21,Influenza Hospital Admissions,10,HHS Region,0
202044,2020-21,Influenza Hospitalization (Avg 7 Day),10,HHS Region,0
202044,2020-21,Average patients with influenza in ICU,10,HHS Region,0
202045,2020-21,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.05
202045,2020-21,Influenza Hospital Admissions,1,HHS Region,8
202045,2020-21,Influenza Hospitalization (Avg 7 Day),1,HHS Region,2.29
202045,2020-21,Average patients with influenza in ICU,1,HHS Region,1.14
202045,2020-21,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.07
202045,2020-21,Influenza Hospital Admissions,2,HHS Region,21
202045,2020-21,Influenza Hospitalization (Avg 7 Day),2,HHS Region,31.57
202045,2020-21,Average patients with influenza in ICU,2,HHS Region,7.14
202045,2020-21,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.13
202045,2020-21,Influenza Hospital Admissions,3,HHS Region,40
202045,2020-21,Influenza Hospitalization (Avg 7 Day),3,HHS Region,23.86
202045,2020-21,Average patients with influenza in ICU,3,HHS Region,5.86
202045,2020-21,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.16
202045,2020-21,Influenza Hospital Admissions,4,HHS Region,110
202045,2020-21,Influenza Hospitalization (Avg 7 Day),4,HHS Region,76.71
202045,2020-21,Average patients with influenza in ICU,4,HHS Region,19.57
