"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202325,2022-23,Influenza Hospital Admissions,9,HHS Region,92
202325,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,78.86
202325,2022-23,Average patients with influenza in ICU,9,HHS Region,13.43
202325,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.16
202325,2022-23,Influenza Hospital Admissions,10,HHS Region,23
202325,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,22.71
202325,2022-23,Average patients with influenza in ICU,10,HHS Region,1.14
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.12
202326,2022-23,Influenza Hospital Admissions,1,HHS Region,18
202326,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,16.71
202326,2022-23,Average patients with influenza in ICU,1,HHS Region,1.14
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.27
202326,2022-23,Influenza Hospital Admissions,2,HHS Region,84
202326,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,79.57
202326,2022-23,Average patients with influenza in ICU,2,HHS Region,5.71
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.29
202326,2022-23,Influenza Hospital Admissions,3,HHS Region,90
202326,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,65.29
202326,2022-23,Average patients with influenza in ICU,3,HHS Region,12.86
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.43
202326,2022-23,Influenza Hospital Admissions,4,HHS Region,287
202326,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,287.14
202326,2022-23,Average patients with influenza in ICU,4,HHS Region,100.43
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.08
202326,2022-23,Influenza Hospital Admissions,5,HHS Region,44
202326,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,64.14
202326,2022-23,Average patients with influenza in ICU,5,HHS Region,6.71
202326,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.29
202319,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.23
202319,2022-23,Influenza Hospital Admissions,7,HHS Region,32
202319,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,26.14
202319,2022-23,Average patients with influenza in ICU,7,HHS Region,2.14
202319,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.19
202319,2022-23,Influenza Hospital Admissions,8,HHS Region,23
202319,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,23
202319,2022-23,Average patients with influenza in ICU,8,HHS Region,0.71
202319,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.19
202319,2022-23,Influenza Hospital Admissions,9,HHS Region,95
202319,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,60
202319,2022-23,Average patients with influenza in ICU,9,HHS Region,10
202319,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.13
202319,2022-23,Influenza Hospital Admissions,10,HHS Region,19
202319,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,20.14
202319,2022-23,Average patients with influenza in ICU,10,HHS Region,0.71
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.2
202320,2022-23,Influenza Hospital Admissions,1,HHS Region,29
202320,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,16.29
202320,2022-23,Average patients with influenza in ICU,1,HHS Region,0.43
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.37
202320,2022-23,Influenza Hospital Admissions,2,HHS Region,117
202320,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,73.86
202320,2022-23,Average patients with influenza in ICU,2,HHS Region,6.43
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.34
202320,2022-23,Influenza Hospital Admissions,3,HHS Region,105
202320,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,66.29
202320,2022-23,Average patients with influenza in ICU,3,HHS Region,6.57
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.39
202320,2022-23,Influenza Hospital Admissions,4,HHS Region,260
202320,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,277.43
202320,2022-23,Average patients with influenza in ICU,4,HHS Region,91.43
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.15
202320,2022-23,Influenza Hospital Admissions,5,HHS Region,78
202320,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,75.14
202320,2022-23,Average patients with influenza in ICU,5,HHS Region,11.29
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.35
202320,2022-23,Influenza Hospital Admissions,6,HHS Region,150
202320,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,81.43
202320,2022-23,Average patients with influenza in ICU,6,HHS Region,12.71
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.22
202320,2022-23,Influenza Hospital Admissions,7,HHS Region,31
202320,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,25.86
202320,2022-23,Average patients with influenza in ICU,7,HHS Region,3.43
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.18
202320,2022-23,Influenza Hospital Admissions,8,HHS Region,22
202320,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,19.71
202320,2022-23,Average patients with influenza in ICU,8,HHS Region,1
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.17
202320,2022-23,Influenza Hospital Admissions,9,HHS Region,85
202320,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,67.86
202320,2022-23,Average patients with influenza in ICU,9,HHS Region,9.57
202320,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.11
202315,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,100.86
202315,2022-23,Average patients with influenza in ICU,3,HHS Region,15.57
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.41
202315,2022-23,Influenza Hospital Admissions,4,HHS Region,275
202315,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,295.29
202315,2022-23,Average patients with influenza in ICU,4,HHS Region,95.43
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.22
202315,2022-23,Influenza Hospital Admissions,5,HHS Region,116
202315,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,95.86
202315,2022-23,Average patients with influenza in ICU,5,HHS Region,14
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.39
202315,2022-23,Influenza Hospital Admissions,6,HHS Region,167
202315,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,97.14
202315,2022-23,Average patients with influenza in ICU,6,HHS Region,20.14
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.25
202315,2022-23,Influenza Hospital Admissions,7,HHS Region,36
202315,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,23
202315,2022-23,Average patients with influenza in ICU,7,HHS Region,4.86
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.28
202315,2022-23,Influenza Hospital Admissions,8,HHS Region,34
202315,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,24.57
202315,2022-23,Average patients with influenza in ICU,8,HHS Region,1.29
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.18
202315,2022-23,Influenza Hospital Admissions,9,HHS Region,90
202315,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,79.43
202315,2022-23,Average patients with influenza in ICU,9,HHS Region,11.71
202315,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.24
202315,2022-23,Influenza Hospital Admissions,10,HHS Region,34
202315,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,32.43
202315,2022-23,Average patients with influenza in ICU,10,HHS Region,2.14
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.16
202316,2022-23,Influenza Hospital Admissions,1,HHS Region,24
202316,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,27.86
202316,2022-23,Average patients with influenza in ICU,1,HHS Region,4
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.35
202316,2022-23,Influenza Hospital Admissions,2,HHS Region,110
202316,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,83.57
202316,2022-23,Average patients with influenza in ICU,2,HHS Region,8.14
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.47
202316,2022-23,Influenza Hospital Admissions,3,HHS Region,144
202316,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,92.71
202316,2022-23,Average patients with influenza in ICU,3,HHS Region,11.29
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.47
202316,2022-23,Influenza Hospital Admissions,4,HHS Region,316
202316,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,285.71
202316,2022-23,Average patients with influenza in ICU,4,HHS Region,99.57
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.14
202316,2022-23,Influenza Hospital Admissions,5,HHS Region,74
202316,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,83.14
202316,2022-23,Average patients with influenza in ICU,5,HHS Region,13.29
202316,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.36
202316,2022-23,Influenza Hospital Admissions,6,HHS Region,154
202244,2022-23,Influenza Hospital Admissions,2,HHS Region,436
202244,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,221
202244,2022-23,Average patients with influenza in ICU,2,HHS Region,28
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,2.68
202244,2022-23,Influenza Hospital Admissions,3,HHS Region,827
202244,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,409.57
202244,2022-23,Average patients with influenza in ICU,3,HHS Region,54.14
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,2.97
202244,2022-23,Influenza Hospital Admissions,4,HHS Region,1989
202244,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,1283.86
202244,2022-23,Average patients with influenza in ICU,4,HHS Region,196.71
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.25
202244,2022-23,Influenza Hospital Admissions,5,HHS Region,656
202244,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,325
202244,2022-23,Average patients with influenza in ICU,5,HHS Region,39.43
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,3.27
202244,2022-23,Influenza Hospital Admissions,6,HHS Region,1396
202244,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,604.43
202244,2022-23,Average patients with influenza in ICU,6,HHS Region,94.86
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.05
202244,2022-23,Influenza Hospital Admissions,7,HHS Region,149
202244,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,71.43
202244,2022-23,Average patients with influenza in ICU,7,HHS Region,9.57
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.55
202244,2022-23,Influenza Hospital Admissions,8,HHS Region,68
202244,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,35.43
202244,2022-23,Average patients with influenza in ICU,8,HHS Region,5.43
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.98
202244,2022-23,Influenza Hospital Admissions,9,HHS Region,505
202244,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,247.71
202244,2022-23,Average patients with influenza in ICU,9,HHS Region,35.29
202244,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.69
202244,2022-23,Influenza Hospital Admissions,10,HHS Region,99
202244,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,49.86
202244,2022-23,Average patients with influenza in ICU,10,HHS Region,6.86
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.7
202245,2022-23,Influenza Hospital Admissions,1,HHS Region,104
202245,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,75.86
202245,2022-23,Average patients with influenza in ICU,1,HHS Region,9
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,2.01
202245,2022-23,Influenza Hospital Admissions,2,HHS Region,636
202245,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,344.14
202245,2022-23,Average patients with influenza in ICU,2,HHS Region,39.14
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,3.53
202245,2022-23,Influenza Hospital Admissions,3,HHS Region,1090
202245,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,558.57
202245,2022-23,Average patients with influenza in ICU,3,HHS Region,77.57
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,3.55
202245,2022-23,Influenza Hospital Admissions,4,HHS Region,2374
202245,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,1658.29
202245,2022-23,Average patients with influenza in ICU,4,HHS Region,245.14
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,1.83
202245,2022-23,Influenza Hospital Admissions,5,HHS Region,959
202245,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,527.71
202245,2022-23,Average patients with influenza in ICU,5,HHS Region,65.14
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,3.92
202245,2022-23,Influenza Hospital Admissions,6,HHS Region,1673
202245,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,769.86
202245,2022-23,Average patients with influenza in ICU,6,HHS Region,125.29
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.4
202309,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.62
202309,2022-23,Influenza Hospital Admissions,6,HHS Region,266
202309,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,175.71
202309,2022-23,Average patients with influenza in ICU,6,HHS Region,26.57
202309,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.38
202309,2022-23,Influenza Hospital Admissions,7,HHS Region,54
202309,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,39.14
202309,2022-23,Average patients with influenza in ICU,7,HHS Region,4
202309,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.33
202309,2022-23,Influenza Hospital Admissions,8,HHS Region,41
202309,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,35.14
202309,2022-23,Average patients with influenza in ICU,8,HHS Region,3.71
202309,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.23
202309,2022-23,Influenza Hospital Admissions,9,HHS Region,116
202309,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,127.43
202309,2022-23,Average patients with influenza in ICU,9,HHS Region,17.71
202309,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.46
202309,2022-23,Influenza Hospital Admissions,10,HHS Region,66
202309,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,57.57
202309,2022-23,Average patients with influenza in ICU,10,HHS Region,6
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,0.31
202310,2022-23,Influenza Hospital Admissions,1,HHS Region,46
202310,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,35.43
202310,2022-23,Average patients with influenza in ICU,1,HHS Region,5.43
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,0.29
202310,2022-23,Influenza Hospital Admissions,2,HHS Region,90
202310,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,100.14
202310,2022-23,Average patients with influenza in ICU,2,HHS Region,11.71
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,0.77
202310,2022-23,Influenza Hospital Admissions,3,HHS Region,239
202310,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,128.29
202310,2022-23,Average patients with influenza in ICU,3,HHS Region,23.86
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,0.56
202310,2022-23,Influenza Hospital Admissions,4,HHS Region,377
202310,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,369.29
202310,2022-23,Average patients with influenza in ICU,4,HHS Region,110.43
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.24
202310,2022-23,Influenza Hospital Admissions,5,HHS Region,125
202310,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,113.14
202310,2022-23,Average patients with influenza in ICU,5,HHS Region,14.14
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,0.52
202310,2022-23,Influenza Hospital Admissions,6,HHS Region,224
202310,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,151
202310,2022-23,Average patients with influenza in ICU,6,HHS Region,25.43
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,0.46
202310,2022-23,Influenza Hospital Admissions,7,HHS Region,65
202310,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,36.29
202310,2022-23,Average patients with influenza in ICU,7,HHS Region,2.57
202310,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.33
202310,2022-23,Influenza Hospital Admissions,8,HHS Region,41
202310,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,34.43
202310,2022-23,Average patients with influenza in ICU,8,HHS Region,3.29
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.64
202303,2022-23,Influenza Hospital Admissions,9,HHS Region,326
202303,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,470.14
202303,2022-23,Average patients with influenza in ICU,9,HHS Region,88.14
202303,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,1.02
202303,2022-23,Influenza Hospital Admissions,10,HHS Region,146
202303,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,175.86
202303,2022-23,Average patients with influenza in ICU,10,HHS Region,24.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.06
202304,2022-23,Influenza Hospital Admissions,1,HHS Region,157
202304,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,183.57
202304,2022-23,Average patients with influenza in ICU,1,HHS Region,22.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,1.08
202304,2022-23,Influenza Hospital Admissions,2,HHS Region,341
202304,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,377.57
202304,2022-23,Average patients with influenza in ICU,2,HHS Region,52.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,1.19
202304,2022-23,Influenza Hospital Admissions,3,HHS Region,367
202304,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,287.57
202304,2022-23,Average patients with influenza in ICU,3,HHS Region,61.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,1.09
202304,2022-23,Influenza Hospital Admissions,4,HHS Region,726
202304,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,754.14
202304,2022-23,Average patients with influenza in ICU,4,HHS Region,159.14
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,0.7
202304,2022-23,Influenza Hospital Admissions,5,HHS Region,369
202304,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,402.14
202304,2022-23,Average patients with influenza in ICU,5,HHS Region,58.71
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,1.26
202304,2022-23,Influenza Hospital Admissions,6,HHS Region,538
202304,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,341.71
202304,2022-23,Average patients with influenza in ICU,6,HHS Region,65.14
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,1.14
202304,2022-23,Influenza Hospital Admissions,7,HHS Region,161
202304,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,153.57
202304,2022-23,Average patients with influenza in ICU,7,HHS Region,31.29
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.69
202304,2022-23,Influenza Hospital Admissions,8,HHS Region,85
202304,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,92.71
202304,2022-23,Average patients with influenza in ICU,8,HHS Region,14.14
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,0.39
202304,2022-23,Influenza Hospital Admissions,9,HHS Region,200
202304,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,330.57
202304,2022-23,Average patients with influenza in ICU,9,HHS Region,54
202304,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,0.65
202304,2022-23,Influenza Hospital Admissions,10,HHS Region,94
202304,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,110.71
202304,2022-23,Average patients with influenza in ICU,10,HHS Region,17.29
202249,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,902.71
202249,2022-23,Average patients with influenza in ICU,10,HHS Region,102.71
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,9.5
202250,2022-23,Influenza Hospital Admissions,1,HHS Region,1411
202250,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,974.71
202250,2022-23,Average patients with influenza in ICU,1,HHS Region,109
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,7.37
202250,2022-23,Influenza Hospital Admissions,2,HHS Region,2327
202250,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,1559.71
202250,2022-23,Average patients with influenza in ICU,2,HHS Region,224.86
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,5.92
202250,2022-23,Influenza Hospital Admissions,3,HHS Region,1827
202250,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,1425.57
202250,2022-23,Average patients with influenza in ICU,3,HHS Region,213.29
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,3.61
202250,2022-23,Influenza Hospital Admissions,4,HHS Region,2413
202250,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,2015.43
202250,2022-23,Average patients with influenza in ICU,4,HHS Region,325.57
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,7.64
202250,2022-23,Influenza Hospital Admissions,5,HHS Region,4013
202250,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,2861.43
202250,2022-23,Average patients with influenza in ICU,5,HHS Region,450.29
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,6.93
202250,2022-23,Influenza Hospital Admissions,6,HHS Region,2959
202250,2022-23,Influenza Hospitalization (Avg 7 Day),6,HHS Region,1508.57
202250,2022-23,Average patients with influenza in ICU,6,HHS Region,298
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,7,HHS Region,10.25
202250,2022-23,Influenza Hospital Admissions,7,HHS Region,1449
202250,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,1006.43
202250,2022-23,Average patients with influenza in ICU,7,HHS Region,168.43
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,4.87
202250,2022-23,Influenza Hospital Admissions,8,HHS Region,597
202250,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,423
202250,2022-23,Average patients with influenza in ICU,8,HHS Region,48.57
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,4.66
202250,2022-23,Influenza Hospital Admissions,9,HHS Region,2390
202250,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,1957.29
202250,2022-23,Average patients with influenza in ICU,9,HHS Region,282.43
202250,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,12.13
202250,2022-23,Influenza Hospital Admissions,10,HHS Region,1742
202250,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,904.14
202250,2022-23,Average patients with influenza in ICU,10,HHS Region,103.57
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,9.96
202251,2022-23,Influenza Hospital Admissions,1,HHS Region,1479
202251,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,1142
202251,2022-23,Average patients with influenza in ICU,1,HHS Region,119.29
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,6.77
202251,2022-23,Influenza Hospital Admissions,2,HHS Region,2137
202251,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,1549.57
202251,2022-23,Average patients with influenza in ICU,2,HHS Region,218.86
202251,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,5.57
202251,2022-23,Influenza Hospital Admissions,3,HHS Region,1718
202245,2022-23,Influenza Hospital Admissions,7,HHS Region,198
202245,2022-23,Influenza Hospitalization (Avg 7 Day),7,HHS Region,102.86
202245,2022-23,Average patients with influenza in ICU,7,HHS Region,14.86
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,8,HHS Region,0.91
202245,2022-23,Influenza Hospital Admissions,8,HHS Region,112
202245,2022-23,Influenza Hospitalization (Avg 7 Day),8,HHS Region,53.14
202245,2022-23,Average patients with influenza in ICU,8,HHS Region,6.71
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,9,HHS Region,1.99
202245,2022-23,Influenza Hospital Admissions,9,HHS Region,1020
202245,2022-23,Influenza Hospitalization (Avg 7 Day),9,HHS Region,451.14
202245,2022-23,Average patients with influenza in ICU,9,HHS Region,52.29
202245,2022-23,Influenza Hospital Admissions Rate Per 100k,10,HHS Region,1.14
202245,2022-23,Influenza Hospital Admissions,10,HHS Region,163
202245,2022-23,Influenza Hospitalization (Avg 7 Day),10,HHS Region,94.57
202245,2022-23,Average patients with influenza in ICU,10,HHS Region,8.86
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,1,HHS Region,1.37
202246,2022-23,Influenza Hospital Admissions,1,HHS Region,204
202246,2022-23,Influenza Hospitalization (Avg 7 Day),1,HHS Region,109
202246,2022-23,Average patients with influenza in ICU,1,HHS Region,8.43
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,2,HHS Region,2.72
202246,2022-23,Influenza Hospital Admissions,2,HHS Region,858
202246,2022-23,Influenza Hospitalization (Avg 7 Day),2,HHS Region,449.14
202246,2022-23,Average patients with influenza in ICU,2,HHS Region,63.71
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,3,HHS Region,3.63
202246,2022-23,Influenza Hospital Admissions,3,HHS Region,1119
202246,2022-23,Influenza Hospitalization (Avg 7 Day),3,HHS Region,658.71
202246,2022-23,Average patients with influenza in ICU,3,HHS Region,95.86
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,4,HHS Region,3.53
202246,2022-23,Influenza Hospital Admissions,4,HHS Region,2363
202246,2022-23,Influenza Hospitalization (Avg 7 Day),4,HHS Region,1752.86
202246,2022-23,Average patients with influenza in ICU,4,HHS Region,265
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,5,HHS Region,2.74
202246,2022-23,Influenza Hospital Admissions,5,HHS Region,1442
202246,2022-23,Influenza Hospitalization (Avg 7 Day),5,HHS Region,762
202246,2022-23,Average patients with influenza in ICU,5,HHS Region,105.29
202246,2022-23,Influenza Hospital Admissions Rate Per 100k,6,HHS Region,4.29
202246,2022-23,Influenza Hospital Admissions,6,HHS Region,1831
