"National Healthcare Safety Network (NHSN) Hospital Respiratory Data (downloaded on "Mar-06-2025)
Influenza Division - Centers for Disease Control and Prevention.
Week,Season,Measure,Region,RegionDescription,Measure_Value
202451,2024-25,Average patients with influenza in ICU,10,HHS Region,64
202452,2024-25,Average patients with influenza in ICU,1,HHS Region,32
202452,2024-25,Average patients with influenza in ICU,2,HHS Region,144
202452,2024-25,Average patients with influenza in ICU,3,HHS Region,97
202452,2024-25,Average patients with influenza in ICU,4,HHS Region,455
202452,2024-25,Average patients with influenza in ICU,5,HHS Region,190
202452,2024-25,Average patients with influenza in ICU,6,HHS Region,253
202452,2024-25,Average patients with influenza in ICU,7,HHS Region,75
202452,2024-25,Average patients with influenza in ICU,8,HHS Region,45
202452,2024-25,Average patients with influenza in ICU,9,HHS Region,387
202452,2024-25,Average patients with influenza in ICU,10,HHS Region,81
202501,2024-25,Average patients with influenza in ICU,1,HHS Region,51
202501,2024-25,Average patients with influenza in ICU,2,HHS Region,280
202501,2024-25,Average patients with influenza in ICU,3,HHS Region,210
202501,2024-25,Average patients with influenza in ICU,4,HHS Region,796
202501,2024-25,Average patients with influenza in ICU,5,HHS Region,388
202501,2024-25,Average patients with influenza in ICU,6,HHS Region,388
202501,2024-25,Average patients with influenza in ICU,7,HHS Region,172
202501,2024-25,Average patients with influenza in ICU,8,HHS Region,101
202501,2024-25,Average patients with influenza in ICU,9,HHS Region,584
202501,2024-25,Average patients with influenza in ICU,10,HHS Region,107
202502,2024-25,Average patients with influenza in ICU,1,HHS Region,68
202502,2024-25,Average patients with influenza in ICU,2,HHS Region,371
202502,2024-25,Average patients with influenza in ICU,3,HHS Region,238
202502,2024-25,Average patients with influenza in ICU,4,HHS Region,835
202502,2024-25,Average patients with influenza in ICU,5,HHS Region,446
202502,2024-25,Average patients with influenza in ICU,6,HHS Region,406
202502,2024-25,Average patients with influenza in ICU,7,HHS Region,163
202502,2024-25,Average patients with influenza in ICU,8,HHS Region,106
202502,2024-25,Average patients with influenza in ICU,9,HHS Region,522
202502,2024-25,Average patients with influenza in ICU,10,HHS Region,61
202503,2024-25,Average patients with influenza in ICU,1,HHS Region,103
202503,2024-25,Average patients with influenza in ICU,2,HHS Region,380
202503,2024-25,Average patients with influenza in ICU,3,HHS Region,237
202503,2024-25,Average patients with influenza in ICU,4,HHS Region,876
202503,2024-25,Average patients with influenza in ICU,5,HHS Region,505
202503,2024-25,Average patients with influenza in ICU,6,HHS Region,447
202503,2024-25,Average patients with influenza in ICU,7,HHS Region,154
202503,2024-25,Average patients with influenza in ICU,8,HHS Region,103
202503,2024-25,Average patients with influenza in ICU,9,HHS Region,543
202503,2024-25,Average patients with influenza in ICU,10,HHS Region,84
202504,2024-25,Average patients with influenza in ICU,1,HHS Region,139
202504,2024-25,Average patients with influenza in ICU,2,HHS Region,517
202504,2024-25,Average patients with influenza in ICU,3,HHS Region,301
202504,2024-25,Average patients with influenza in ICU,4,HHS Region,1013
202504,2024-25,Average patients with influenza in ICU,5,HHS Region,556
202504,2024-25,Average patients with influenza in ICU,6,HHS Region,544
202504,2024-25,Average patients with influenza in ICU,7,HHS Region,134
202504,2024-25,Average patients with influenza in ICU,8,HHS Region,105
202504,2024-25,Average patients with influenza in ICU,9,HHS Region,551
202504,2024-25,Average patients with influenza in ICU,10,HHS Region,77
202505,2024-25,Average patients with influenza in ICU,1,HHS Region,174
202505,2024-25,Average patients with influenza in ICU,2,HHS Region,542
202505,2024-25,Average patients with influenza in ICU,3,HHS Region,392
202505,2024-25,Average patients with influenza in ICU,4,HHS Region,1310
202505,2024-25,Average patients with influenza in ICU,5,HHS Region,802
202505,2024-25,Average patients with influenza in ICU,6,HHS Region,758
202505,2024-25,Average patients with influenza in ICU,7,HHS Region,192
202505,2024-25,Average patients with influenza in ICU,8,HHS Region,109
202505,2024-25,Average patients with influenza in ICU,9,HHS Region,561
202505,2024-25,Average patients with influenza in ICU,10,HHS Region,104
202506,2024-25,Average patients with influenza in ICU,1,HHS Region,203
202506,2024-25,Average patients with influenza in ICU,2,HHS Region,517
202506,2024-25,Average patients with influenza in ICU,3,HHS Region,528
202506,2024-25,Average patients with influenza in ICU,4,HHS Region,1530
202506,2024-25,Average patients with influenza in ICU,5,HHS Region,944
202506,2024-25,Average patients with influenza in ICU,6,HHS Region,849
202506,2024-25,Average patients with influenza in ICU,7,HHS Region,268
202506,2024-25,Average patients with influenza in ICU,8,HHS Region,112
202506,2024-25,Average patients with influenza in ICU,9,HHS Region,534
202506,2024-25,Average patients with influenza in ICU,10,HHS Region,124
202507,2024-25,Average patients with influenza in ICU,1,HHS Region,241
202507,2024-25,Average patients with influenza in ICU,2,HHS Region,501
202507,2024-25,Average patients with influenza in ICU,3,HHS Region,575
202507,2024-25,Average patients with influenza in ICU,4,HHS Region,1279
202507,2024-25,Average patients with influenza in ICU,5,HHS Region,1156
202507,2024-25,Average patients with influenza in ICU,6,HHS Region,707
202507,2024-25,Average patients with influenza in ICU,7,HHS Region,300
202507,2024-25,Average patients with influenza in ICU,8,HHS Region,125
202507,2024-25,Average patients with influenza in ICU,9,HHS Region,492
202507,2024-25,Average patients with influenza in ICU,10,HHS Region,130
202508,2024-25,Average patients with influenza in ICU,1,HHS Region,227
202508,2024-25,Average patients with influenza in ICU,2,HHS Region,472
202508,2024-25,Average patients with influenza in ICU,3,HHS Region,544
202508,2024-25,Average patients with influenza in ICU,4,HHS Region,998
202508,2024-25,Average patients with influenza in ICU,5,HHS Region,1151
202508,2024-25,Average patients with influenza in ICU,6,HHS Region,577
202508,2024-25,Average patients with influenza in ICU,7,HHS Region,292
202508,2024-25,Average patients with influenza in ICU,8,HHS Region,115
202508,2024-25,Average patients with influenza in ICU,9,HHS Region,405
202508,2024-25,Average patients with influenza in ICU,10,HHS Region,148
