Cumulative_Doses,Influenza_Season,Setting,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Dose,Current_Through,Location_and_Flu_Season_Order,Age_Group
37722943,2022-2023,Combined,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,6,22963,01/25/2025 12:00:00 AM,17,18-64
25632051,2020-2021,Combined,04/17/2021 12:00:00 AM,04/19/2025 12:00:00 AM,42,2021,15,6,5892,01/25/2025 12:00:00 AM,15,18-49
21761941,2019-2020,Combined,03/07/2020 12:00:00 AM,03/08/2025 12:00:00 AM,37,2020,10,6,173866,01/25/2025 12:00:00 AM,14,18-49
29826865,2022-2023,Combined,12/10/2022 12:00:00 AM,12/07/2024 12:00:00 AM,23,2022,49,6,693711,01/25/2025 12:00:00 AM,17,65+
69396474,2022-2023,Combined,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,6,47484,01/25/2025 12:00:00 AM,17,18+
14963162,2023-2024,Combined,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,23,2023,49,6,554466,01/25/2025 12:00:00 AM,18,18-49
10455416,2022-2023,Combined,10/29/2022 12:00:00 AM,10/26/2024 12:00:00 AM,17,2022,43,6,1646866,01/25/2025 12:00:00 AM,17,50-64
3886083,2022-2023,Combined,10/01/2022 12:00:00 AM,09/28/2024 12:00:00 AM,13,2022,39,6,1192387,01/25/2025 12:00:00 AM,17,50-64
57117623,2020-2021,Combined,10/24/2020 12:00:00 AM,10/26/2024 12:00:00 AM,17,2020,43,6,6733674,01/25/2025 12:00:00 AM,15,18+
17922914,2020-2021,Combined,10/31/2020 12:00:00 AM,11/02/2024 12:00:00 AM,18,2020,44,6,1967852,01/25/2025 12:00:00 AM,15,18-49
45535382,2020-2021,Combined,01/09/2021 12:00:00 AM,01/11/2025 12:00:00 AM,28,2021,1,6,366638,01/25/2025 12:00:00 AM,15,18-64
34576354,2021-2022,Combined,10/16/2021 12:00:00 AM,10/19/2024 12:00:00 AM,15,2021,41,6,7262223,01/25/2025 12:00:00 AM,16,18+
10116053,2021-2022,Combined,10/23/2021 12:00:00 AM,10/26/2024 12:00:00 AM,16,2021,42,6,1746769,01/25/2025 12:00:00 AM,16,18-49
31841845,2019-2020,Combined,05/02/2020 12:00:00 AM,05/03/2025 12:00:00 AM,45,2020,18,6,1309,01/25/2025 12:00:00 AM,14,65+
8483307,2020-2021,Combined,10/03/2020 12:00:00 AM,10/05/2024 12:00:00 AM,14,2020,40,6,2366774,01/25/2025 12:00:00 AM,15,18-49
54122406,2021-2022,Combined,11/13/2021 12:00:00 AM,11/16/2024 12:00:00 AM,19,2021,45,6,3584037,01/25/2025 12:00:00 AM,16,18+
18118237,2019-2020,Combined,02/22/2020 12:00:00 AM,02/22/2025 12:00:00 AM,35,2020,8,6,70270,01/25/2025 12:00:00 AM,14,50-64
22029444,2019-2020,Combined,04/25/2020 12:00:00 AM,04/26/2025 12:00:00 AM,44,2020,17,6,3683,01/25/2025 12:00:00 AM,14,18-49
40485278,2019-2020,Combined,05/30/2020 12:00:00 AM,05/31/2025 12:00:00 AM,49,2020,22,6,1681,01/25/2025 12:00:00 AM,14,18-64
960912,2020-2021,Combined,08/22/2020 12:00:00 AM,08/24/2024 12:00:00 AM,8,2020,34,6,752427,01/25/2025 12:00:00 AM,15,65+
21371745,2020-2021,Combined,05/01/2021 12:00:00 AM,05/03/2025 12:00:00 AM,44,2021,17,6,1125,01/25/2025 12:00:00 AM,15,50-64
21373234,2020-2021,Combined,05/15/2021 12:00:00 AM,05/17/2025 12:00:00 AM,46,2021,19,6,668,01/25/2025 12:00:00 AM,15,50-64
2402086,2021-2022,Combined,09/11/2021 12:00:00 AM,09/14/2024 12:00:00 AM,10,2021,36,6,1197073,01/25/2025 12:00:00 AM,16,65+
71438419,2021-2022,Combined,06/04/2022 12:00:00 AM,06/07/2025 12:00:00 AM,49,2022,22,6,3538,01/25/2025 12:00:00 AM,16,18+
48921419,2019-2020,Combined,11/02/2019 12:00:00 AM,11/02/2024 12:00:00 AM,18,2019,44,6,5101373,01/25/2025 12:00:00 AM,14,18+
1850781,2022-2023,Combined,09/10/2022 12:00:00 AM,09/07/2024 12:00:00 AM,10,2022,36,6,950378,01/25/2025 12:00:00 AM,17,18-64
31465197,2022-2023,Combined,02/04/2023 12:00:00 AM,02/01/2025 12:00:00 AM,32,2023,5,6,71725,01/25/2025 12:00:00 AM,17,65+
19087398,2023-2024,Combined,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,6,2556922,01/25/2025 12:00:00 AM,18,18-64
9463883,2020-2021,Combined,09/19/2020 12:00:00 AM,09/21/2024 12:00:00 AM,12,2020,38,6,3295606,01/25/2025 12:00:00 AM,15,65+
11619025,2023-2024,Combined,11/18/2023 12:00:00 AM,11/16/2024 12:00:00 AM,20,2023,46,6,720942,01/25/2025 12:00:00 AM,18,50-64
11355760,2022-2023,Combined,10/08/2022 12:00:00 AM,10/05/2024 12:00:00 AM,14,2022,40,6,3100062,01/25/2025 12:00:00 AM,17,18-64
14007395,2023-2024,Combined,03/09/2024 12:00:00 AM,03/08/2025 12:00:00 AM,37,2024,10,6,12444,01/25/2025 12:00:00 AM,18,75+
14842493,2023-2024,Combined,05/18/2024 12:00:00 AM,05/17/2025 12:00:00 AM,47,2024,20,6,924,01/25/2025 12:00:00 AM,18,50-64
9395707,2022-2023,Combined,10/22/2022 12:00:00 AM,10/19/2024 12:00:00 AM,16,2022,42,6,1743882,01/25/2025 12:00:00 AM,17,18-49
33031834,2020-2021,Combined,01/09/2021 12:00:00 AM,01/11/2025 12:00:00 AM,28,2021,1,6,141230,01/25/2025 12:00:00 AM,15,65+
17499405,2021-2022,Combined,01/29/2022 12:00:00 AM,02/01/2025 12:00:00 AM,31,2022,4,6,117008,01/25/2025 12:00:00 AM,16,50-64
39479943,2021-2022,Combined,04/02/2022 12:00:00 AM,04/05/2025 12:00:00 AM,40,2022,13,6,37974,01/25/2025 12:00:00 AM,16,18-64
14017140,2023-2024,Combined,03/16/2024 12:00:00 AM,03/15/2025 12:00:00 AM,38,2024,11,6,9745,01/25/2025 12:00:00 AM,18,75+
15228791,2022-2023,Combined,11/19/2022 12:00:00 AM,11/16/2024 12:00:00 AM,20,2022,46,6,1166792,01/25/2025 12:00:00 AM,17,18-49
1621742,2019-2020,Combined,09/14/2019 12:00:00 AM,09/14/2024 12:00:00 AM,11,2019,37,6,721549,01/25/2025 12:00:00 AM,14,18-49
31839073,2019-2020,Combined,04/18/2020 12:00:00 AM,04/19/2025 12:00:00 AM,43,2020,16,6,1276,01/25/2025 12:00:00 AM,14,65+
46779998,2020-2021,Combined,02/27/2021 12:00:00 AM,03/01/2025 12:00:00 AM,35,2021,8,6,94636,01/25/2025 12:00:00 AM,15,18-64
143204,2019-2020,Combined,08/17/2019 12:00:00 AM,08/17/2024 12:00:00 AM,7,2019,33,6,86668,01/25/2025 12:00:00 AM,14,18-49
31701998,2022-2023,Combined,04/08/2023 12:00:00 AM,04/05/2025 12:00:00 AM,41,2023,14,6,5509,01/25/2025 12:00:00 AM,17,65+
69492715,2022-2023,Combined,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,6,3640,01/25/2025 12:00:00 AM,17,18+
8760553,2024-2025,Combined,11/02/2024 12:00:00 AM,11/02/2024 12:00:00 AM,18,2024,44,6,847291,01/25/2025 12:00:00 AM,19,50-64
5582759,2023-2024,Combined,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,6,1561412,01/25/2025 12:00:00 AM,18,18-49
4719464,2024-2025,Combined,10/05/2024 12:00:00 AM,10/05/2024 12:00:00 AM,14,2024,40,6,1132680,01/25/2025 12:00:00 AM,19,50-64
68868293,2022-2023,Combined,02/18/2023 12:00:00 AM,02/15/2025 12:00:00 AM,34,2023,7,6,172835,01/25/2025 12:00:00 AM,17,18+
72298819,2019-2020,Combined,04/11/2020 12:00:00 AM,04/12/2025 12:00:00 AM,42,2020,15,6,9803,01/25/2025 12:00:00 AM,14,18+
3512737,2024-2025,Combined,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,11,2024,37,6,1525634,01/25/2025 12:00:00 AM,19,18-64
17536790,2019-2020,Combined,01/18/2020 12:00:00 AM,01/18/2025 12:00:00 AM,30,2020,3,6,201230,01/25/2025 12:00:00 AM,14,50-64
12491405,2024-2025,Combined,10/12/2024 12:00:00 AM,10/12/2024 12:00:00 AM,15,2024,41,6,2424420,01/25/2025 12:00:00 AM,19,18-64
11521712,2019-2020,Combined,10/05/2019 12:00:00 AM,10/05/2024 12:00:00 AM,14,2019,40,6,3461394,01/25/2025 12:00:00 AM,14,18-64
16699207,2023-2024,Combined,11/04/2023 12:00:00 AM,11/02/2024 12:00:00 AM,18,2023,44,6,1444575,01/25/2025 12:00:00 AM,18,60-74
9160142,2023-2024,Combined,10/07/2023 12:00:00 AM,10/05/2024 12:00:00 AM,14,2023,40,6,2353230,01/25/2025 12:00:00 AM,18,60-74
17764414,2023-2024,Combined,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,41,2024,14,6,17561,01/25/2025 12:00:00 AM,18,18-49
182360,2022-2023,Combined,08/13/2022 12:00:00 AM,08/10/2024 12:00:00 AM,6,2022,32,6,121922,01/25/2025 12:00:00 AM,17,18+
104981,2024-2025,Combined,08/17/2024 12:00:00 AM,08/17/2024 12:00:00 AM,7,2024,33,6,66949,01/25/2025 12:00:00 AM,19,50-64
25766221,2019-2020,Combined,11/02/2019 12:00:00 AM,11/02/2024 12:00:00 AM,18,2019,44,6,2880234,01/25/2025 12:00:00 AM,14,18-64
46100366,2020-2021,Combined,01/23/2021 12:00:00 AM,01/25/2025 12:00:00 AM,30,2021,3,6,246865,01/25/2025 12:00:00 AM,15,18-64
4014484,2022-2023,Combined,09/10/2022 12:00:00 AM,09/07/2024 12:00:00 AM,10,2022,36,6,2165580,01/25/2025 12:00:00 AM,17,18+
16745084,2019-2020,Combined,12/21/2019 12:00:00 AM,12/21/2024 12:00:00 AM,25,2019,51,6,374414,01/25/2025 12:00:00 AM,14,50-64
71075474,2019-2020,Combined,02/22/2020 12:00:00 AM,02/22/2025 12:00:00 AM,35,2020,8,6,274428,01/25/2025 12:00:00 AM,14,18+
80490382,2020-2021,Combined,05/01/2021 12:00:00 AM,05/03/2025 12:00:00 AM,44,2021,17,6,6824,01/25/2025 12:00:00 AM,15,18+
37103956,2021-2022,Combined,01/08/2022 12:00:00 AM,01/11/2025 12:00:00 AM,28,2022,1,6,623897,01/25/2025 12:00:00 AM,16,18-64
17891988,2021-2022,Combined,06/04/2022 12:00:00 AM,06/07/2025 12:00:00 AM,49,2022,22,6,534,01/25/2025 12:00:00 AM,16,50-64
17291073,2022-2023,Combined,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,6,561,01/25/2025 12:00:00 AM,17,50-64
20045586,2022-2023,Combined,10/22/2022 12:00:00 AM,10/19/2024 12:00:00 AM,16,2022,42,6,3354550,01/25/2025 12:00:00 AM,17,65+
13493551,2023-2024,Combined,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,26,2023,52,6,80624,01/25/2025 12:00:00 AM,18,75+
14570794,2023-2024,Combined,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,32,2024,5,6,87992,01/25/2025 12:00:00 AM,18,50-64
29973608,2019-2020,Combined,12/21/2019 12:00:00 AM,12/21/2024 12:00:00 AM,25,2019,51,6,471620,01/25/2025 12:00:00 AM,14,65+
27809425,2022-2023,Combined,11/19/2022 12:00:00 AM,11/16/2024 12:00:00 AM,20,2022,46,6,1283500,01/25/2025 12:00:00 AM,17,65+
169924,2024-2025,Combined,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,6,2024,32,6,169924,01/25/2025 12:00:00 AM,19,18+
34358709,2020-2021,Combined,10/31/2020 12:00:00 AM,11/02/2024 12:00:00 AM,18,2020,44,6,3417573,01/25/2025 12:00:00 AM,15,18-64
17138417,2020-2021,Combined,10/03/2020 12:00:00 AM,10/05/2024 12:00:00 AM,14,2020,40,6,4520487,01/25/2025 12:00:00 AM,15,18-64
25398310,2020-2021,Combined,02/20/2021 12:00:00 AM,02/22/2025 12:00:00 AM,34,2021,7,6,61325,01/25/2025 12:00:00 AM,15,18-49
21008982,2020-2021,Combined,01/16/2021 12:00:00 AM,01/18/2025 12:00:00 AM,29,2021,2,6,105092,01/25/2025 12:00:00 AM,15,50-64
13203368,2021-2022,Combined,11/13/2021 12:00:00 AM,11/16/2024 12:00:00 AM,19,2021,45,6,968575,01/25/2025 12:00:00 AM,16,50-64
991042,2020-2021,Combined,08/29/2020 12:00:00 AM,08/31/2024 12:00:00 AM,9,2020,35,6,480173,01/25/2025 12:00:00 AM,15,50-64
33299516,2020-2021,Combined,01/30/2021 12:00:00 AM,02/01/2025 12:00:00 AM,31,2021,4,6,65884,01/25/2025 12:00:00 AM,15,65+
85672,2021-2022,Combined,08/14/2021 12:00:00 AM,08/17/2024 12:00:00 AM,6,2021,32,6,72026,01/25/2025 12:00:00 AM,16,18-64
20208097,2022-2023,Combined,02/25/2023 12:00:00 AM,02/22/2025 12:00:00 AM,35,2023,8,6,69611,01/25/2025 12:00:00 AM,17,18-49
40436351,2019-2020,Combined,03/28/2020 12:00:00 AM,03/29/2025 12:00:00 AM,40,2020,13,6,35704,01/25/2025 12:00:00 AM,14,18-64
30490815,2021-2022,Combined,12/25/2021 12:00:00 AM,12/28/2024 12:00:00 AM,25,2021,51,6,295974,01/25/2025 12:00:00 AM,16,65+
26974295,2022-2023,Combined,11/12/2022 12:00:00 AM,11/09/2024 12:00:00 AM,19,2022,45,6,2479208,01/25/2025 12:00:00 AM,17,18-64
13555266,2021-2022,Combined,09/25/2021 12:00:00 AM,09/28/2024 12:00:00 AM,12,2021,38,6,5101603,01/25/2025 12:00:00 AM,16,18+
69485522,2020-2021,Combined,11/14/2020 12:00:00 AM,11/16/2024 12:00:00 AM,20,2020,46,6,3130833,01/25/2025 12:00:00 AM,15,18+
856515,2022-2023,Combined,09/10/2022 12:00:00 AM,09/07/2024 12:00:00 AM,10,2022,36,6,446359,01/25/2025 12:00:00 AM,17,50-64
17492013,2024-2025,Combined,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,13,2024,39,6,4967648,01/25/2025 12:00:00 AM,19,18+
16351765,2021-2022,Combined,11/27/2021 12:00:00 AM,11/30/2024 12:00:00 AM,21,2021,47,6,823972,01/25/2025 12:00:00 AM,16,18-49
37764629,2024-2025,Combined,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,17,2024,43,6,4466458,01/25/2025 12:00:00 AM,19,18+
68834011,2019-2020,Combined,01/18/2020 12:00:00 AM,01/18/2025 12:00:00 AM,30,2020,3,6,764079,01/25/2025 12:00:00 AM,14,18+
2514531,2020-2021,Combined,09/12/2020 12:00:00 AM,09/14/2024 12:00:00 AM,11,2020,37,6,966734,01/25/2025 12:00:00 AM,15,18-49
246770,2021-2022,Combined,08/21/2021 12:00:00 AM,08/24/2024 12:00:00 AM,7,2021,33,6,189526,01/25/2025 12:00:00 AM,16,65+
19673383,2022-2023,Combined,01/21/2023 12:00:00 AM,01/18/2025 12:00:00 AM,30,2023,3,6,179422,01/25/2025 12:00:00 AM,17,18-49
172490,2019-2020,Combined,08/17/2019 12:00:00 AM,08/17/2024 12:00:00 AM,7,2019,33,6,122649,01/25/2025 12:00:00 AM,14,65+
181891,2020-2021,Combined,08/15/2020 12:00:00 AM,08/17/2024 12:00:00 AM,7,2020,33,6,120851,01/25/2025 12:00:00 AM,15,18-49
76167527,2020-2021,Combined,12/12/2020 12:00:00 AM,12/14/2024 12:00:00 AM,24,2020,50,6,1242143,01/25/2025 12:00:00 AM,15,18+
17154820,2022-2023,Combined,02/18/2023 12:00:00 AM,02/15/2025 12:00:00 AM,34,2023,7,6,41352,01/25/2025 12:00:00 AM,17,50-64
65875459,2019-2020,Combined,12/21/2019 12:00:00 AM,12/21/2024 12:00:00 AM,25,2019,51,6,1368270,01/25/2025 12:00:00 AM,14,18+
47001491,2020-2021,Combined,04/17/2021 12:00:00 AM,04/19/2025 12:00:00 AM,42,2021,15,6,7399,01/25/2025 12:00:00 AM,15,18-64
31848730,2021-2022,Combined,04/23/2022 12:00:00 AM,04/26/2025 12:00:00 AM,43,2022,16,6,3878,01/25/2025 12:00:00 AM,16,65+
59419980,2019-2020,Combined,11/23/2019 12:00:00 AM,11/23/2024 12:00:00 AM,21,2019,47,6,2857388,01/25/2025 12:00:00 AM,14,18+
9066630,2023-2024,Combined,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,6,1181450,01/25/2025 12:00:00 AM,18,50-64
22572880,2023-2024,Combined,02/03/2024 12:00:00 AM,02/01/2025 12:00:00 AM,32,2024,5,6,105413,01/25/2025 12:00:00 AM,18,60-74
20389448,2020-2021,Combined,10/10/2020 12:00:00 AM,10/12/2024 12:00:00 AM,15,2020,41,6,3889636,01/25/2025 12:00:00 AM,15,65+
46994092,2020-2021,Combined,04/10/2021 12:00:00 AM,04/12/2025 12:00:00 AM,41,2021,14,6,10324,01/25/2025 12:00:00 AM,15,18-64
20691348,2024-2025,Combined,10/26/2024 12:00:00 AM,10/26/2024 12:00:00 AM,17,2024,43,6,2313204,01/25/2025 12:00:00 AM,19,65+
14745496,2022-2023,Combined,10/15/2022 12:00:00 AM,10/12/2024 12:00:00 AM,15,2022,41,6,3389736,01/25/2025 12:00:00 AM,17,18-64
17854745,2021-2022,Combined,03/26/2022 12:00:00 AM,03/29/2025 12:00:00 AM,39,2022,12,6,13162,01/25/2025 12:00:00 AM,16,50-64
13881525,2023-2024,Combined,12/30/2023 12:00:00 AM,12/28/2024 12:00:00 AM,26,2023,52,6,170424,01/25/2025 12:00:00 AM,18,50-64
32662219,2023-2024,Combined,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,48,2024,21,6,3890,01/25/2025 12:00:00 AM,18,18-64
17513463,2023-2024,Combined,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,35,2024,8,6,66397,01/25/2025 12:00:00 AM,18,18-49
32652571,2023-2024,Combined,05/11/2024 12:00:00 AM,05/10/2025 12:00:00 AM,46,2024,19,6,7210,01/25/2025 12:00:00 AM,18,18-64
18691172,2022-2023,Combined,12/24/2022 12:00:00 AM,12/21/2024 12:00:00 AM,25,2022,51,6,507020,01/25/2025 12:00:00 AM,17,18-49
4017307,2024-2025,Combined,09/28/2024 12:00:00 AM,09/28/2024 12:00:00 AM,13,2024,39,6,1175690,01/25/2025 12:00:00 AM,19,18-49
18444164,2019-2020,Combined,05/16/2020 12:00:00 AM,05/17/2025 12:00:00 AM,47,2020,20,6,487,01/25/2025 12:00:00 AM,14,50-64
17865787,2021-2022,Combined,04/02/2022 12:00:00 AM,04/05/2025 12:00:00 AM,40,2022,13,6,11042,01/25/2025 12:00:00 AM,16,50-64
62695974,2023-2024,Combined,02/24/2024 12:00:00 AM,02/22/2025 12:00:00 AM,35,2024,8,6,145512,01/25/2025 12:00:00 AM,18,18+
20684087,2021-2022,Combined,01/22/2022 12:00:00 AM,01/25/2025 12:00:00 AM,30,2022,3,6,258392,01/25/2025 12:00:00 AM,16,18-49
67161472,2019-2020,Combined,01/04/2020 12:00:00 AM,01/04/2025 12:00:00 AM,28,2020,1,6,656184,01/25/2025 12:00:00 AM,14,18+
10090614,2019-2020,Combined,10/19/2019 12:00:00 AM,10/19/2024 12:00:00 AM,16,2019,42,6,2106753,01/25/2025 12:00:00 AM,14,18-49
20957502,2019-2020,Combined,02/01/2020 12:00:00 AM,02/01/2025 12:00:00 AM,32,2020,5,6,268303,01/25/2025 12:00:00 AM,14,18-49
33479264,2020-2021,Combined,05/15/2021 12:00:00 AM,05/17/2025 12:00:00 AM,46,2021,19,6,849,01/25/2025 12:00:00 AM,15,65+
177258,2023-2024,Combined,08/12/2023 12:00:00 AM,08/10/2024 12:00:00 AM,6,2023,32,6,100715,01/25/2025 12:00:00 AM,18,18-64
1668686,2024-2025,Combined,09/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,11,2024,37,6,724535,01/25/2025 12:00:00 AM,19,50-64
21259275,2020-2021,Combined,02/13/2021 12:00:00 AM,02/15/2025 12:00:00 AM,33,2021,6,6,42403,01/25/2025 12:00:00 AM,15,50-64
33465287,2020-2021,Combined,03/27/2021 12:00:00 AM,03/29/2025 12:00:00 AM,39,2021,12,6,5514,01/25/2025 12:00:00 AM,15,65+
25580319,2020-2021,Combined,03/20/2021 12:00:00 AM,03/22/2025 12:00:00 AM,38,2021,11,6,28574,01/25/2025 12:00:00 AM,15,18-49
70896039,2021-2022,Combined,02/26/2022 12:00:00 AM,03/01/2025 12:00:00 AM,35,2022,8,6,181914,01/25/2025 12:00:00 AM,16,18+
25551745,2020-2021,Combined,03/13/2021 12:00:00 AM,03/15/2025 12:00:00 AM,37,2021,10,6,38295,01/25/2025 12:00:00 AM,15,18-49
65729588,2022-2023,Combined,12/24/2022 12:00:00 AM,12/21/2024 12:00:00 AM,25,2022,51,6,1146297,01/25/2025 12:00:00 AM,17,18+
37661934,2022-2023,Combined,03/25/2023 12:00:00 AM,03/22/2025 12:00:00 AM,39,2023,12,6,47987,01/25/2025 12:00:00 AM,17,18-64
50768,2024-2025,Combined,08/10/2024 12:00:00 AM,08/10/2024 12:00:00 AM,6,2024,32,6,50768,01/25/2025 12:00:00 AM,19,18-49
14920027,2024-2025,Combined,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,16,2024,42,6,2428622,01/25/2025 12:00:00 AM,19,18-64
37699980,2022-2023,Combined,04/01/2023 12:00:00 AM,03/29/2025 12:00:00 AM,40,2023,13,6,38046,01/25/2025 12:00:00 AM,17,18-64
19417936,2023-2024,Combined,11/25/2023 12:00:00 AM,11/23/2024 12:00:00 AM,21,2023,47,6,532911,01/25/2025 12:00:00 AM,18,60-74
56119447,2023-2024,Combined,12/09/2023 12:00:00 AM,12/07/2024 12:00:00 AM,23,2023,49,6,1699543,01/25/2025 12:00:00 AM,18,18+
80396764,2020-2021,Combined,03/20/2021 12:00:00 AM,03/22/2025 12:00:00 AM,38,2021,11,6,44199,01/25/2025 12:00:00 AM,15,18+
21398243,2021-2022,Combined,02/26/2022 12:00:00 AM,03/01/2025 12:00:00 AM,35,2022,8,6,85989,01/25/2025 12:00:00 AM,16,18-49
47888079,2023-2024,Combined,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,6,3368519,01/25/2025 12:00:00 AM,18,18+
31758862,2021-2022,Combined,03/05/2022 12:00:00 AM,03/08/2025 12:00:00 AM,36,2022,9,6,35321,01/25/2025 12:00:00 AM,16,65+
33969318,2019-2020,Combined,12/07/2019 12:00:00 AM,12/07/2024 12:00:00 AM,23,2019,49,6,1123360,01/25/2025 12:00:00 AM,14,18-64
28162085,2019-2020,Combined,11/09/2019 12:00:00 AM,11/09/2024 12:00:00 AM,19,2019,45,6,2395864,01/25/2025 12:00:00 AM,14,18-64
72327586,2019-2020,Combined,05/23/2020 12:00:00 AM,05/24/2025 12:00:00 AM,48,2020,21,6,2927,01/25/2025 12:00:00 AM,14,18+
80090491,2020-2021,Combined,02/20/2021 12:00:00 AM,02/22/2025 12:00:00 AM,34,2021,7,6,110273,01/25/2025 12:00:00 AM,15,18+
17046158,2021-2022,Combined,01/08/2022 12:00:00 AM,01/11/2025 12:00:00 AM,28,2022,1,6,215592,01/25/2025 12:00:00 AM,16,50-64
39579162,2021-2022,Combined,06/04/2022 12:00:00 AM,06/07/2025 12:00:00 AM,49,2022,22,6,2991,01/25/2025 12:00:00 AM,16,18-64
37779404,2022-2023,Combined,05/27/2023 12:00:00 AM,05/24/2025 12:00:00 AM,48,2023,21,6,3147,01/25/2025 12:00:00 AM,17,18-64
45168744,2020-2021,Combined,01/02/2021 12:00:00 AM,01/04/2025 12:00:00 AM,27,2020,53,6,320460,01/25/2025 12:00:00 AM,15,18-64
22332772,2023-2024,Combined,01/20/2024 12:00:00 AM,01/18/2025 12:00:00 AM,30,2024,3,6,151217,01/25/2025 12:00:00 AM,18,60-74
31568194,2023-2024,Combined,01/27/2024 12:00:00 AM,01/25/2025 12:00:00 AM,31,2024,4,6,290352,01/25/2025 12:00:00 AM,18,18-64
14041147,2023-2024,Combined,05/25/2024 12:00:00 AM,05/24/2025 12:00:00 AM,48,2024,21,6,260,01/25/2025 12:00:00 AM,18,75+
38040,2019-2020,Combined,08/10/2019 12:00:00 AM,08/10/2024 12:00:00 AM,6,2019,32,6,33615,01/25/2025 12:00:00 AM,14,50-64
211533,2022-2023,Combined,08/20/2022 12:00:00 AM,08/17/2024 12:00:00 AM,7,2022,33,6,133715,01/25/2025 12:00:00 AM,17,65+
17976604,2019-2020,Combined,10/19/2019 12:00:00 AM,10/19/2024 12:00:00 AM,16,2019,42,6,3166920,01/25/2025 12:00:00 AM,14,65+
31209146,2019-2020,Combined,02/01/2020 12:00:00 AM,02/01/2025 12:00:00 AM,32,2020,5,6,161599,01/25/2025 12:00:00 AM,14,65+
45853501,2020-2021,Combined,01/16/2021 12:00:00 AM,01/18/2025 12:00:00 AM,29,2021,2,6,318119,01/25/2025 12:00:00 AM,15,18-64
39570768,2021-2022,Combined,05/21/2022 12:00:00 AM,05/24/2025 12:00:00 AM,47,2022,20,6,6463,01/25/2025 12:00:00 AM,16,18-64
10109517,2023-2024,Combined,10/28/2023 12:00:00 AM,10/26/2024 12:00:00 AM,17,2023,43,6,1087899,01/25/2025 12:00:00 AM,18,75+
25641233,2020-2021,Combined,05/01/2021 12:00:00 AM,05/03/2025 12:00:00 AM,44,2021,17,6,4265,01/25/2025 12:00:00 AM,15,18-49
1039431,2021-2022,Combined,09/11/2021 12:00:00 AM,09/14/2024 12:00:00 AM,10,2021,36,6,492085,01/25/2025 12:00:00 AM,16,50-64
16435797,2020-2021,Combined,10/31/2020 12:00:00 AM,11/02/2024 12:00:00 AM,18,2020,44,6,1449721,01/25/2025 12:00:00 AM,15,50-64
35558,2021-2022,Combined,08/14/2021 12:00:00 AM,08/17/2024 12:00:00 AM,6,2021,32,6,30646,01/25/2025 12:00:00 AM,16,50-64
16414181,2021-2022,Combined,10/16/2021 12:00:00 AM,10/19/2024 12:00:00 AM,15,2021,41,6,3706409,01/25/2025 12:00:00 AM,16,18-64
30593672,2023-2024,Combined,04/06/2024 12:00:00 AM,04/05/2025 12:00:00 AM,41,2024,14,6,7996,01/25/2025 12:00:00 AM,18,65+
21588075,2019-2020,Combined,02/29/2020 12:00:00 AM,03/01/2025 12:00:00 AM,36,2020,9,6,137054,01/25/2025 12:00:00 AM,14,18-49
18431955,2019-2020,Combined,03/28/2020 12:00:00 AM,03/29/2025 12:00:00 AM,40,2020,13,6,12117,01/25/2025 12:00:00 AM,14,50-64
11575030,2020-2021,Combined,09/12/2020 12:00:00 AM,09/14/2024 12:00:00 AM,11,2020,37,6,4439730,01/25/2025 12:00:00 AM,15,18+
12912295,2022-2023,Combined,11/12/2022 12:00:00 AM,11/09/2024 12:00:00 AM,19,2022,45,6,1092028,01/25/2025 12:00:00 AM,17,50-64
23532409,2020-2021,Combined,12/12/2020 12:00:00 AM,12/14/2024 12:00:00 AM,24,2020,50,6,522818,01/25/2025 12:00:00 AM,15,18-49
12245030,2023-2024,Combined,11/11/2023 12:00:00 AM,11/09/2024 12:00:00 AM,19,2023,45,6,1034494,01/25/2025 12:00:00 AM,18,18-49
20710663,2020-2021,Combined,11/14/2020 12:00:00 AM,11/16/2024 12:00:00 AM,20,2020,46,6,1247529,01/25/2025 12:00:00 AM,15,18-49
