COVID-19_Season,Week_ID,Current_Season_Week_Ending_Label,MMWR_Week_Order,MMWR_Year,MMWR_Week,MMWR_Day,Setting,Doses,Cumulative_Doses,Location_and_Flu_Season_Order,Current_Through,Age_Group,current_season,Month,Numerator,Population,Jurisdiction,Estimate,Age_group_label,Legend,Child or adult,Week Ending,Enrollment Date,As of date,Race and ethnicity,comparison_type,week_ending,current_season_week_ending_label,comparison_group_1,comparison_group_2,comparison_group1_point_estimate,comparison_group2_point_estimate,estimate_difference,difference_estimate_lower_95_ci,difference_estimate_upper_95_ci,significant_at_95_pct,comparison_group_1_sort_order,comparison_group_2_sort_order
,,,,,,,,,,,,,2024-25,OCT,112.0,110338.0,Mississippi,0.001,2-4 years,"2024-25, Mississippi: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,124.0,8151.0,Marshall Islands,0.0152,13-17 years,"2024-25, Marshall Islands: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,126.0,52373.0,Guam,0.0024,6 months to 17 years,"2024-25, Guam: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,130.0,21113.0,Wyoming,0.0062,2-4 years,"2024-25, Wyoming: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,130.0,22448.0,U.S. Virgin Islands ,0.0058,50-64 years,"2024-25, U.S. Virgin Islands : 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,131.0,16061.0,Guam,0.0082,65+ years,"2024-25, Guam: 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,136.0,31335.0,American Samoa,0.0043,18+ years,"2024-25, American Samoa: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,136.0,46976.5,American Samoa,0.0029,Overall,"2024-25, American Samoa: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,153.0,66724.0,Federated States of Micronesia,0.0023,18+ years,"2024-25, Federated States of Micronesia: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,156.0,55856.0,West Virginia,0.0028,2-4 years,"2024-25, West Virginia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,169.0,12020.0,N. Mariana Islands,0.0141,50-64 years,"2024-25, N. Mariana Islands: 50-64 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,170.0,15908.5,Delaware,0.0107,6-23 months,"2024-25, Delaware: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,176.0,20301.0,N. Mariana Islands,0.0087,18-49 years,"2024-25, N. Mariana Islands: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,217.0,149649.0,Mississippi,0.0015,5-8 years,"2024-25, Mississippi: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,220.0,54115.0,Nevada,0.0041,6-23 months,"2024-25, Nevada: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,224.0,29524.0,Wyoming,0.0076,5-8 years,"2024-25, Wyoming: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,228.0,101371.0,Federated States of Micronesia,0.0022,Overall,"2024-25, Federated States of Micronesia: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,245.0,187055.0,Puerto Rico,0.0013,13-17 years,"2024-25, Puerto Rico: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,246.0,73805.5,Oklahoma,0.0033,6-23 months,"2024-25, Oklahoma: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,248.0,114544.0,Guam,0.0022,18+ years,"2024-25, Guam: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,271.0,86184.0,Louisiana,0.0031,6-23 months,"2024-25, Louisiana: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,279.0,32606.5,Idaho,0.0086,6-23 months,"2024-25, Idaho: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,291.0,33304.0,Delaware,0.0087,2-4 years,"2024-25, Delaware: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,301.0,79949.0,West Virginia,0.0038,5-8 years,"2024-25, West Virginia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,303.0,31095.0,Wyoming,0.0097,9-12 years,"2024-25, Wyoming: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,309.0,15564.5,North Dakota,0.0199,6-23 months,"2024-25, North Dakota: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,319.0,54432.5,Arkansas,0.0059,6-23 months,"2024-25, Arkansas: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,351.0,157912.0,Mississippi,0.0022,9-12 years,"2024-25, Mississippi: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,370.0,14422.0,Alaska,0.0257,6-23 months,"2024-25, Alaska: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,373.0,181154.0,Louisiana,0.0021,2-4 years,"2024-25, Louisiana: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,374.0,166917.0,Guam,0.0022,Overall,"2024-25, Guam: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,377.0,80919.0,West Virginia,0.0047,9-12 years,"2024-25, West Virginia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,390.0,38687.0,Wyoming,0.0101,13-17 years,"2024-25, Wyoming: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,395.0,17706.0,South Dakota,0.0223,6-23 months,"2024-25, South Dakota: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,399.0,553690.5,Puerto Rico,0.0007,6 months to 17 years,"2024-25, Puerto Rico: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,400.0,17119.5,Montana,0.0234,6-23 months,"2024-25, Montana: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,413.0,29342.0,Marshall Islands,0.0141,6 months to 17 years,"2024-25, Marshall Islands: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,419.0,155373.0,Oklahoma,0.0027,2-4 years,"2024-25, Oklahoma: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,444.0,20478.0,U.S. Virgin Islands ,0.0217,65+ years,"2024-25, U.S. Virgin Islands : 65+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,447.0,36075.0,N. Mariana Islands,0.0124,18+ years,"2024-25, N. Mariana Islands: 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,460.0,113842.0,Arkansas,0.004,2-4 years,"2024-25, Arkansas: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,465.0,112689.0,Nevada,0.0041,2-4 years,"2024-25, Nevada: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,484.0,70468.0,Idaho,0.0069,2-4 years,"2024-25, Idaho: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,501.0,51467.5,N. Mariana Islands,0.0097,Overall,"2024-25, N. Mariana Islands: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,503.0,76871.0,Marshall Islands,0.0065,Overall,"2024-25, Marshall Islands: Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,513.0,30474.0,Alaska,0.0168,2-4 years,"2024-25, Alaska: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,545.0,32285.0,North Dakota,0.0169,2-4 years,"2024-25, North Dakota: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,554.0,45161.0,Delaware,0.0123,5-8 years,"2024-25, Delaware: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,575.0,36853.0,South Dakota,0.0156,2-4 years,"2024-25, South Dakota: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,598.0,242051.0,Louisiana,0.0025,5-8 years,"2024-25, Louisiana: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,598.0,332603.0,Florida,0.0018,6-23 months,"2024-25, Florida: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,621.0,81507.0,U.S. Virgin Islands ,0.0076,18+ years,"2024-25, U.S. Virgin Islands : 18+ years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,636.0,105648.0,U.S. Virgin Islands ,0.006,Overall,"2024-25, U.S. Virgin Islands : Overall",All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,658.0,104247.0,West Virginia,0.0063,13-17 years,"2024-25, West Virginia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,704.0,154434.0,Arkansas,0.0046,5-8 years,"2024-25, Arkansas: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,725.0,46331.0,Delaware,0.0156,9-12 years,"2024-25, Delaware: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,727.0,41226.0,Alaska,0.0176,5-8 years,"2024-25, Alaska: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,730.0,37112.0,Montana,0.0197,2-4 years,"2024-25, Montana: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,762.0,203909.0,Mississippi,0.0037,13-17 years,"2024-25, Mississippi: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,833.0,241497.0,Louisiana,0.0034,9-12 years,"2024-25, Louisiana: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,834.0,40264.0,Alaska,0.0207,9-12 years,"2024-25, Alaska: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,856.0,99629.0,Idaho,0.0086,5-8 years,"2024-25, Idaho: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,862.0,34451.0,New Mexico,0.025,6-23 months,"2024-25, New Mexico: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,875.0,215130.0,Oklahoma,0.0041,5-8 years,"2024-25, Oklahoma: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,877.0,49273.0,South Dakota,0.0178,5-8 years,"2024-25, South Dakota: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,896.0,8232.0,Vermont,0.1088,6-23 months,"2024-25, Vermont: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,942.0,157739.0,Arkansas,0.006,9-12 years,"2024-25, Arkansas: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,963.0,42112.0,North Dakota,0.0229,5-8 years,"2024-25, North Dakota: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1022.0,79533.5,Kentucky,0.0128,6-23 months,"2024-25, Kentucky: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1025.0,155213.0,Nevada,0.0066,5-8 years,"2024-25, Nevada: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1028.0,39611.0,North Dakota,0.026,9-12 years,"2024-25, North Dakota: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1029.0,120410.5,Tennessee,0.0085,6-23 months,"2024-25, Tennessee: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1037.0,48907.0,South Dakota,0.0212,9-12 years,"2024-25, South Dakota: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1102.0,129929.5,Wyoming,0.0085,6 months to 17 years,"2024-25, Wyoming: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1120.0,47492.0,Alaska,0.0236,13-17 years,"2024-25, Alaska: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1133.0,18790.0,Maine,0.0603,6-23 months,"2024-25, Maine: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1139.0,104275.0,Idaho,0.0109,9-12 years,"2024-25, Idaho: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1187.0,51927.0,Montana,0.0229,5-8 years,"2024-25, Montana: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1204.0,59835.0,South Dakota,0.0201,13-17 years,"2024-25, South Dakota: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1204.0,216150.0,Oklahoma,0.0056,9-12 years,"2024-25, Oklahoma: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1210.0,46827.0,North Dakota,0.0258,13-17 years,"2024-25, North Dakota: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1252.0,52303.0,Montana,0.0239,9-12 years,"2024-25, Montana: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1259.0,58703.0,Delaware,0.0214,13-17 years,"2024-25, Delaware: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1283.0,72986.0,New Mexico,0.0176,2-4 years,"2024-25, New Mexico: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1344.0,73520.0,Philadelphia,0.0183,9-12 years,"2024-25, Philadelphia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1401.0,30010.5,Philadelphia,0.0467,6-23 months,"2024-25, Philadelphia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1446.0,65539.0,Montana,0.0221,13-17 years,"2024-25, Montana: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1467.0,159658.0,Nevada,0.0092,9-12 years,"2024-25, Nevada: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1512.0,675423.5,Mississippi,0.0022,6 months to 17 years,"2024-25, Mississippi: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1514.0,55916.0,Iowa,0.0271,6-23 months,"2024-25, Iowa: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1517.0,301827.0,Louisiana,0.005,13-17 years,"2024-25, Louisiana: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1523.0,164299.0,Kentucky,0.0093,2-4 years,"2024-25, Kentucky: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1542.0,201249.0,Arkansas,0.0077,13-17 years,"2024-25, Arkansas: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1554.0,38454.0,Maine,0.0404,2-4 years,"2024-25, Maine: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1580.0,13527.5,District of Columbia,0.1168,6-23 months,"2024-25, District of Columbia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1582.0,59557.0,Philadelphia,0.0266,2-4 years,"2024-25, Philadelphia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1586.0,347543.5,West Virginia,0.0046,6 months to 17 years,"2024-25, West Virginia: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1587.0,78981.0,Philadelphia,0.0201,5-8 years,"2024-25, Philadelphia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1593.0,121631.0,Indiana,0.0131,6-23 months,"2024-25, Indiana: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1596.0,692623.0,Florida,0.0023,2-4 years,"2024-25, Florida: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1658.0,17361.0,Vermont,0.0955,2-4 years,"2024-25, Vermont: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1667.0,86470.0,Philadelphia,0.0193,13-17 years,"2024-25, Philadelphia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1669.0,52209.0,Connecticut,0.032,6-23 months,"2024-25, Connecticut: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1672.0,247042.0,Tennessee,0.0068,2-4 years,"2024-25, Tennessee: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1735.0,188755.5,Georgia,0.0092,6-23 months,"2024-25, Georgia: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1789.0,133291.0,Idaho,0.0134,13-17 years,"2024-25, Idaho: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1951.0,71006.5,Utah,0.0275,6-23 months,"2024-25, Utah: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,1978.0,26925.0,District of Columbia,0.0735,13-17 years,"2024-25, District of Columbia: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2040.0,222571.0,Kentucky,0.0092,5-8 years,"2024-25, Kentucky: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2065.0,123698.5,Arizona,0.0167,6-23 months,"2024-25, Arizona: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2113.0,55949.0,Maine,0.0378,9-12 years,"2024-25, Maine: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2119.0,26358.0,District of Columbia,0.0804,9-12 years,"2024-25, District of Columbia: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2173.0,151155.0,New Jersey,0.0144,6-23 months,"2024-25, New Jersey: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2205.0,53773.0,Maine,0.041,5-8 years,"2024-25, Maine: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2244.0,104306.0,New Mexico,0.0215,5-8 years,"2024-25, New Mexico: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2247.0,24859.0,Vermont,0.0904,5-8 years,"2024-25, Vermont: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2272.0,25620.0,Vermont,0.0887,9-12 years,"2024-25, Vermont: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2385.0,268724.0,Oklahoma,0.0089,13-17 years,"2024-25, Oklahoma: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2395.0,108572.5,Missouri,0.0221,6-23 months,"2024-25, Missouri: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2419.0,26160.0,District of Columbia,0.0925,2-4 years,"2024-25, District of Columbia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2443.0,253562.0,Indiana,0.0096,2-4 years,"2024-25, Indiana: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2451.0,118179.0,Iowa,0.0207,2-4 years,"2024-25, Iowa: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2533.0,34429.0,Vermont,0.0736,13-17 years,"2024-25, Vermont: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2552.0,223108.0,Kentucky,0.0114,9-12 years,"2024-25, Kentucky: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2596.0,198053.0,Nevada,0.0131,13-17 years,"2024-25, Nevada: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2624.0,333492.0,Tennessee,0.0079,5-8 years,"2024-25, Tennessee: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2675.0,32005.0,District of Columbia,0.0836,5-8 years,"2024-25, District of Columbia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2703.0,396292.0,Georgia,0.0068,2-4 years,"2024-25, Georgia: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2835.0,109896.0,New Mexico,0.0258,9-12 years,"2024-25, New Mexico: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2882.0,110266.0,Connecticut,0.0261,2-4 years,"2024-25, Connecticut: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2883.0,75066.0,Maine,0.0384,13-17 years,"2024-25, Maine: 13-17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2924.0,147011.0,Utah,0.0199,2-4 years,"2024-25, Utah: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,2999.0,199407.5,Delaware,0.015,6 months to 17 years,"2024-25, Delaware: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3173.0,260352.0,Arizona,0.0122,2-4 years,"2024-25, Arizona: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3200.0,339143.0,Tennessee,0.0094,9-12 years,"2024-25, Tennessee: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3334.0,174496.0,New York State,0.0191,6-23 months,"2024-25, New York (excluding New York City): 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3469.0,200231.0,Ohio,0.0173,6-23 months,"2024-25, Ohio: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3472.0,941363.0,Florida,0.0037,5-8 years,"2024-25, Florida: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3485.0,161075.0,Iowa,0.0216,5-8 years,"2024-25, Iowa: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3564.0,173878.0,Alaska,0.0205,6 months to 17 years,"2024-25, Alaska: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3592.0,1052713.0,Louisiana,0.0034,6 months to 17 years,"2024-25, Louisiana: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3593.0,223181.0,Missouri,0.0161,2-4 years,"2024-25, Missouri: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3614.0,313043.0,New Jersey,0.0115,2-4 years,"2024-25, New Jersey: 2-4 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3666.0,153657.0,Connecticut,0.0239,5-8 years,"2024-25, Connecticut: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3755.0,163445.0,Iowa,0.023,9-12 years,"2024-25, Iowa: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3770.0,547437.0,Georgia,0.0069,5-8 years,"2024-25, Georgia: 5-8 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3832.0,163419.0,Connecticut,0.0234,9-12 years,"2024-25, Connecticut: 9-12 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3905.0,1286583.0,Puerto Rico,0.003,18-49 years,"2024-25, Puerto Rico: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3918.0,236563.0,Wyoming,0.0166,18-49 years,"2024-25, Wyoming: 18-49 years",Adult,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,3967.0,681696.5,Arkansas,0.0058,6 months to 17 years,"2024-25, Arkansas: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,4046.0,95451.5,Wisconsin,0.0424,6-23 months,"2024-25, Wisconsin: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,4055.0,176399.5,North Dakota,0.023,6 months to 17 years,"2024-25, North Dakota: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,4088.0,212574.0,South Dakota,0.0192,6 months to 17 years,"2024-25, South Dakota: 6 months to 17 years",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,4121.0,178554.5,North Carolina,0.0231,6-23 months,"2024-25, North Carolina: 6-23 months",Child,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2024-25,OCT,4139.0,286150.0,Kentucky,0.0145,13-17 years,"2024-25, Kentucky: 13-17 years",Child,,,,,,,,,,,,,,,,,
